SalesID,OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount,CostAmount,Profit,SalesChannel,PaymentMethod,ShipMode,OrderStatus,Region,City,SalesRep
S00527,O10527,2025-09-21,C0337,P0150,4,18858.44,0,75433.76,47629.44,27804.32,Store,Card,Same Day,Delivered,North,Jaipur,Sales Rep C
S00528,O10528,2025-10-23,C0050,P0392,3,27084.59,0.15,69065.7,61360.98,7704.72,Partner,UPI,Standard,Delivered,North,Jaipur,Sales Rep A
S00529,O10529,2025-01-04,C0437,P0480,2,11454.06,0,22908.12,13960.9,8947.22,Store,Card,Standard,Returned,South,Bengaluru,Sales Rep C
S00530,O10530,2026-07-02,C0063,P0257,4,13815.5,0.15,46972.7,35506.52,11466.18,Online,Cash,Same Day,Delivered,East,Bhubaneswar,Sales Rep A
S00531,O10531,2025-04-05,C0183,P0404,3,567.39,0,1702.17,1060.65,641.52,Store,Card,Same Day,Delivered,South,Chennai,Sales Rep A
S00532,O10532,2025-03-30,C0467,P0468,1,31081.98,0,31081.98,24898.18,6183.8,Online,Net Banking,Standard,Delivered,South,Bengaluru,Sales Rep D
S00533,O10533,2025-12-26,C0474,P0388,1,26597.14,0.05,25267.28,20401.39,4865.89,Store,Cash,Standard,Returned,South,Bengaluru,Sales Rep B
S00534,O10534,2026-05-11,C0086,P0098,5,9255.21,0.2,37020.84,39337.45,-2316.61,Partner,UPI,Same Day,Delivered,West,Mumbai,Sales Rep D
S00535,O10535,2026-04-14,C0286,P0395,4,17665.43,0.05,67128.63,49871.16,17257.47,Partner,Net Banking,Standard,Delivered,North,Jaipur,Sales Rep A
S00536,O10536,2025-01-04,C0232,P0097,5,40374.0,0.05,191776.5,122953.95,68822.55,Online,Net Banking,Same Day,Delivered,South,Chennai,Sales Rep D
S00537,O10537,2025-01-08,C0384,P0429,3,30866.13,0.1,83338.55,63264.99,20073.56,Online,Card,Standard,Delivered,South,Hyderabad,Sales Rep B
S00538,O10538,2026-07-21,C0243,P0254,5,26484.13,0.2,105936.52,92502.2,13434.32,Store,UPI,Same Day,Delivered,North,Delhi,Sales Rep C
S00539,O10539,2026-07-04,C0126,P0160,4,26669.44,0.05,101343.87,69180.76,32163.11,Online,UPI,Standard,Delivered,East,Bhubaneswar,Sales Rep B
S00540,O10540,2026-01-24,C0357,P0133,2,5673.26,0.05,10779.19,8224.26,2554.93,Store,Cash,Standard,Delivered,North,Delhi,Sales Rep A
S00541,O10541,2025-11-04,C0256,P0158,4,27678.74,0,110714.96,91630.0,19084.96,Online,Net Banking,Express,Delivered,East,Kolkata,Sales Rep A
S00542,O10542,2026-06-22,C0446,P0071,5,27987.71,0.15,118947.77,110504.5,8443.27,Online,Net Banking,Standard,Delivered,East,Bhubaneswar,Sales Rep C
S00543,O10543,2025-11-22,C0394,P0171,1,29702.44,0,29702.44,19207.9,10494.54,Partner,Card,Same Day,Delivered,West,Mumbai,Sales Rep B
S00544,O10544,2025-11-15,C0026,P0142,5,34890.55,0.15,148284.84,119544.25,28740.59,Online,Net Banking,Same Day,Delivered,North,Delhi,Sales Rep A
S00545,O10545,2025-02-11,C0459,P0207,3,25422.32,0.1,68640.26,51174.9,17465.36,Online,Net Banking,Express,Delivered,East,Bhubaneswar,Sales Rep B
S00546,O10546,2025-01-05,C0036,P0049,1,879.64,0.1,791.68,555.43,236.25,Online,Cash,Express,Returned,East,Kolkata,Sales Rep A
S00547,O10547,2026-07-29,C0136,P0082,2,12512.84,0,25025.68,15679.06,9346.62,Store,Card,Standard,Delivered,West,Mumbai,Sales Rep A
S00548,O10548,2025-05-10,C0241,P0112,2,32516.59,0.2,52026.54,45246.14,6780.4,Partner,Card,Express,Delivered,South,Chennai,Sales Rep C
S00549,O10549,2025-07-12,C0296,P0407,4,26492.87,0.15,90075.76,88557.12,1518.64,Online,UPI,Express,Delivered,East,Kolkata,Sales Rep D
S00550,O10550,2026-06-25,C0099,P0423,3,15389.0,0.05,43858.65,34541.64,9317.01,Online,Cash,Same Day,Returned,North,Delhi,Sales Rep C
S00551,O10551,2025-05-08,C0138,P0128,6,15342.47,0.1,82849.34,68510.22,14339.12,Store,Cash,Standard,Delivered,West,Pune,Sales Rep D
S00552,O10552,2025-09-17,C0303,P0098,6,9255.21,0,55531.26,47204.94,8326.32,Partner,Card,Same Day,Delivered,East,Bhubaneswar,Sales Rep B
S00553,O10553,2025-02-11,C0068,P0365,2,14625.4,0,29250.8,18326.46,10924.34,Partner,UPI,Same Day,Delivered,East,Kolkata,Sales Rep D
S00554,O10554,2025-08-12,C0069,P0495,3,4403.18,0,13209.54,9061.11,4148.43,Partner,UPI,Same Day,Delivered,South,Coimbatore,Sales Rep A
S00555,O10555,2025-01-15,C0425,P0357,4,21966.95,0,87867.8,70772.52,17095.28,Store,Card,Express,Delivered,East,Kolkata,Sales Rep B
S00556,O10556,2025-05-07,C0371,P0332,3,26696.12,0.05,76083.94,54005.52,22078.42,Store,Cash,Same Day,Delivered,East,Kolkata,Sales Rep D
S00557,O10557,2025-05-30,C0340,P0104,2,606.12,0.1,1091.02,751.26,339.76,Store,Card,Same Day,Delivered,South,Chennai,Sales Rep D
S00558,O10558,2025-10-08,C0251,P0486,4,25212.2,0,100848.8,80928.44,19920.36,Store,UPI,Express,Returned,North,Jaipur,Sales Rep B
S00559,O10559,2025-03-03,C0032,P0401,6,9738.21,0.1,52586.33,46238.22,6348.11,Partner,Net Banking,Standard,Returned,South,Hyderabad,Sales Rep A
S00560,O10560,2025-05-25,C0452,P0148,3,5939.89,0.05,16928.69,11300.43,5628.26,Online,Cash,Standard,Returned,East,Kolkata,Sales Rep A
S00561,O10561,2025-12-23,C0301,P0233,3,357.2,0.2,857.28,830.76,26.52,Online,Cash,Standard,Delivered,South,Hyderabad,Sales Rep D
S00562,O10562,2025-10-04,C0494,P0200,2,23547.58,0.1,42385.64,36847.42,5538.22,Online,Cash,Standard,Delivered,East,Kolkata,Sales Rep B
S00563,O10563,2026-01-29,C0331,P0249,2,6933.5,0.15,11786.95,9203.86,2583.09,Partner,Card,Standard,Delivered,East,Kolkata,Sales Rep C
S00564,O10564,2025-04-12,C0268,P0131,3,13748.98,0.2,32997.55,32704.44,293.11,Partner,Net Banking,Same Day,Returned,West,Pune,Sales Rep A
S00565,O10565,2025-04-20,C0033,P0291,2,2955.82,0.05,5616.06,3623.44,1992.62,Store,Card,Same Day,Delivered,South,Coimbatore,Sales Rep D
S00566,O10566,2025-06-02,C0271,P0002,1,21706.3,0.05,20620.98,15547.03,5073.95,Partner,Cash,Same Day,Delivered,North,Jaipur,Sales Rep A
S00567,O10567,2025-07-11,C0247,P0100,1,2996.59,0.2,2397.27,2136.15,261.12,Store,Cash,Express,Delivered,West,Mumbai,Sales Rep B
S00568,O10568,2026-08-02,C0322,P0206,5,8859.94,0.05,42084.72,26864.55,15220.17,Online,Cash,Express,Delivered,South,Coimbatore,Sales Rep B
S00569,O10569,2025-12-11,C0167,P0024,3,4343.96,0.1,11728.69,9371.31,2357.38,Online,Net Banking,Express,Delivered,North,Jaipur,Sales Rep D
S00570,O10570,2025-01-17,C0491,P0288,6,28544.52,0,171267.12,114540.06,56727.06,Online,Card,Standard,Returned,North,Jaipur,Sales Rep A
S00571,O10571,2026-02-27,C0105,P0240,5,4890.0,0.2,19560.0,16239.65,3320.35,Online,UPI,Same Day,Returned,South,Bengaluru,Sales Rep B
S00572,O10572,2025-08-08,C0114,P0378,2,28209.84,0.05,53598.7,47797.22,5801.48,Online,UPI,Express,Delivered,South,Coimbatore,Sales Rep D
S00573,O10573,2026-04-06,C0062,P0144,2,16197.81,0,32395.62,26756.76,5638.86,Store,Card,Same Day,Delivered,West,Pune,Sales Rep A
S00574,O10574,2026-07-04,C0413,P0129,6,1908.41,0.2,9160.37,9399.12,-238.75,Online,UPI,Express,Delivered,South,Chennai,Sales Rep B
S00575,O10575,2025-01-07,C0337,P0388,4,26597.14,0,106388.56,81605.56,24783.0,Store,Net Banking,Standard,Delivered,North,Jaipur,Sales Rep B
S00576,O10576,2025-10-12,C0474,P0295,1,26399.94,0.1,23759.95,17531.89,6228.06,Partner,Net Banking,Express,Returned,South,Bengaluru,Sales Rep B
S00577,O10577,2025-04-10,C0014,P0379,6,6031.47,0.15,30760.5,31419.36,-658.86,Online,Net Banking,Standard,Delivered,East,Kolkata,Sales Rep B
S00578,O10578,2025-02-16,C0120,P0378,6,28209.84,0,169259.04,143391.66,25867.38,Online,Card,Standard,Delivered,West,Pune,Sales Rep C
S00579,O10579,2026-04-06,C0236,P0032,2,22439.63,0.15,38147.37,28619.24,9528.13,Online,UPI,Standard,Delivered,East,Kolkata,Sales Rep C
S00580,O10580,2025-11-03,C0322,P0388,6,26597.14,0.1,143624.56,122408.34,21216.22,Online,UPI,Standard,Returned,South,Coimbatore,Sales Rep D
S00581,O10581,2026-01-19,C0004,P0088,1,27867.73,0.15,23687.57,18505.03,5182.54,Online,Cash,Standard,Delivered,South,Hyderabad,Sales Rep B
S00582,O10582,2025-06-07,C0109,P0038,4,21372.32,0,85489.28,51915.32,33573.96,Store,Card,Same Day,Delivered,South,Chennai,Sales Rep C
S00583,O10583,2026-07-23,C0366,P0267,6,9960.71,0.15,50799.62,44575.98,6223.64,Partner,Net Banking,Express,Delivered,East,Bhubaneswar,Sales Rep B
S00584,O10584,2026-03-12,C0489,P0230,2,14298.37,0.15,24307.23,18722.22,5585.01,Store,Net Banking,Express,Delivered,South,Coimbatore,Sales Rep B
S00585,O10585,2025-01-21,C0475,P0376,2,20168.91,0.1,36304.04,31011.48,5292.56,Store,Cash,Same Day,Returned,North,Jaipur,Sales Rep A
S00586,O10586,2025-04-29,C0448,P0298,6,2850.8,0,17104.8,11424.18,5680.62,Online,Card,Same Day,Delivered,South,Chennai,Sales Rep D
S00587,O10587,2025-05-19,C0203,P0466,1,21655.64,0.15,18407.29,16634.86,1772.43,Online,Card,Standard,Delivered,South,Coimbatore,Sales Rep A
S00588,O10588,2026-07-11,C0261,P0440,1,7788.68,0,7788.68,6193.33,1595.35,Partner,UPI,Express,Delivered,South,Chennai,Sales Rep C
S00589,O10589,2026-07-17,C0134,P0171,2,29702.44,0,59404.88,38415.8,20989.08,Online,Cash,Express,Delivered,South,Hyderabad,Sales Rep B
S00590,O10590,2025-08-14,C0412,P0405,6,12843.23,0.2,61647.5,47516.04,14131.46,Online,Card,Same Day,Returned,East,Kolkata,Sales Rep A
S00591,O10591,2026-07-14,C0217,P0370,1,24594.03,0.2,19675.22,17552.53,2122.69,Store,Cash,Standard,Delivered,South,Coimbatore,Sales Rep C
S00592,O10592,2025-01-12,C0016,P0017,1,24037.46,0.2,19229.97,17219.23,2010.74,Partner,UPI,Same Day,Delivered,South,Hyderabad,Sales Rep A
S00593,O10593,2025-03-25,C0166,P0085,1,13254.32,0.2,10603.46,11375.81,-772.35,Online,Cash,Standard,Returned,South,Coimbatore,Sales Rep C
S00594,O10594,2025-01-27,C0030,P0404,6,567.39,0,3404.34,2121.3,1283.04,Store,Net Banking,Express,Delivered,South,Hyderabad,Sales Rep C
S00595,O10595,2025-09-25,C0386,P0150,2,18858.44,0,37716.88,23814.72,13902.16,Partner,Card,Same Day,Returned,South,Hyderabad,Sales Rep C
S00596,O10596,2025-03-20,C0252,P0268,2,18725.95,0,37451.9,25937.9,11514.0,Store,UPI,Express,Returned,East,Kolkata,Sales Rep D
S00597,O10597,2026-03-22,C0021,P0260,4,7458.39,0,29833.56,19635.0,10198.56,Online,UPI,Standard,Delivered,East,Bhubaneswar,Sales Rep B
S00598,O10598,2025-12-16,C0194,P0177,1,28929.81,0.05,27483.32,22543.13,4940.19,Partner,Net Banking,Same Day,Delivered,East,Bhubaneswar,Sales Rep D
S00599,O10599,2025-05-06,C0194,P0289,2,32835.07,0.1,59103.13,45701.4,13401.73,Online,Net Banking,Same Day,Delivered,East,Bhubaneswar,Sales Rep C
S00600,O10600,2025-02-20,C0190,P0339,3,23487.53,0.05,66939.46,54572.16,12367.3,Online,Cash,Same Day,Delivered,South,Bengaluru,Sales Rep A
S00601,O10601,2025-02-24,C0321,P0241,4,25693.89,0,102775.56,85279.04,17496.52,Online,Cash,Same Day,Returned,South,Hyderabad,Sales Rep C
S00602,O10602,2026-06-23,C0403,P0009,2,23097.29,0,46194.58,32549.3,13645.28,Online,UPI,Express,Delivered,West,Mumbai,Sales Rep A
S00603,O10603,2025-09-16,C0444,P0201,5,20197.89,0,100989.45,77609.35,23380.1,Partner,UPI,Express,Delivered,South,Coimbatore,Sales Rep B
S00604,O10604,2026-05-01,C0281,P0486,4,25212.2,0,100848.8,80928.44,19920.36,Partner,Card,Express,Delivered,North,Jaipur,Sales Rep A
S00605,O10605,2025-09-06,C0205,P0138,2,32475.72,0.2,51961.15,40027.2,11933.95,Online,Card,Same Day,Returned,South,Bengaluru,Sales Rep C
S00606,O10606,2026-06-19,C0372,P0088,5,27867.73,0.2,111470.92,92525.15,18945.77,Partner,Net Banking,Express,Delivered,North,Jaipur,Sales Rep B
S00607,O10607,2026-03-06,C0011,P0125,6,9252.78,0,55516.68,38066.58,17450.1,Store,Cash,Standard,Delivered,West,Pune,Sales Rep C
S00608,O10608,2025-09-15,C0492,P0399,1,22207.05,0.1,19986.35,14264.04,5722.31,Online,Cash,Express,Returned,East,Bhubaneswar,Sales Rep B
S00609,O10609,2026-01-18,C0182,P0485,3,3798.32,0,11394.96,8288.73,3106.23,Online,Cash,Standard,Delivered,North,Jaipur,Sales Rep C
S00610,O10610,2025-07-11,C0279,P0350,3,26929.93,0,80789.79,64240.92,16548.87,Partner,UPI,Same Day,Delivered,West,Pune,Sales Rep D
S00611,O10611,2026-02-26,C0194,P0158,3,27678.74,0.05,78884.41,68722.5,10161.91,Partner,UPI,Standard,Delivered,East,Bhubaneswar,Sales Rep C
S00612,O10612,2026-05-28,C0124,P0285,5,9400.28,0,47001.4,35517.9,11483.5,Store,Net Banking,Same Day,Delivered,South,Bengaluru,Sales Rep D
S00613,O10613,2025-03-05,C0313,P0426,6,16340.8,0.2,78435.84,76370.52,2065.32,Store,UPI,Express,Delivered,South,Hyderabad,Sales Rep C
S00614,O10614,2025-08-10,C0123,P0105,2,10816.93,0.05,20552.17,16854.78,3697.39,Online,Net Banking,Same Day,Delivered,East,Bhubaneswar,Sales Rep A
S00615,O10615,2025-08-16,C0203,P0373,2,5301.87,0,10603.74,9218.5,1385.24,Online,UPI,Same Day,Returned,South,Coimbatore,Sales Rep D
S00616,O10616,2025-05-07,C0370,P0450,5,25062.6,0,125313.0,82571.3,42741.7,Partner,Card,Standard,Delivered,West,Mumbai,Sales Rep B
S00617,O10617,2025-05-18,C0253,P0111,4,2777.29,0.2,8887.33,7338.72,1548.61,Store,Card,Standard,Returned,South,Coimbatore,Sales Rep A
S00618,O10618,2025-03-27,C0371,P0040,5,24530.17,0.15,104253.22,99195.85,5057.37,Store,Net Banking,Express,Delivered,East,Kolkata,Sales Rep D
S00619,O10619,2026-02-21,C0492,P0257,5,13815.5,0.2,55262.0,44383.15,10878.85,Partner,UPI,Standard,Delivered,East,Bhubaneswar,Sales Rep B
S00620,O10620,2025-01-31,C0421,P0014,5,19075.68,0,95378.4,78459.5,16918.9,Store,Cash,Standard,Delivered,South,Chennai,Sales Rep A
S00621,O10621,2026-01-22,C0126,P0353,3,19879.63,0.1,53675.0,39972.72,13702.28,Partner,Cash,Express,Delivered,East,Bhubaneswar,Sales Rep A
S00622,O10622,2026-03-02,C0492,P0372,1,18819.89,0.15,15996.91,12785.8,3211.11,Partner,Card,Express,Delivered,East,Bhubaneswar,Sales Rep C
S00623,O10623,2025-03-01,C0069,P0454,1,11194.17,0.05,10634.46,8912.32,1722.14,Partner,UPI,Standard,Delivered,South,Coimbatore,Sales Rep A
S00624,O10624,2025-08-20,C0277,P0150,2,18858.44,0.1,33945.19,23814.72,10130.47,Partner,Cash,Express,Delivered,South,Hyderabad,Sales Rep B
S00625,O10625,2025-07-19,C0388,P0209,2,26500.62,0.2,42400.99,37231.0,5169.99,Online,Card,Same Day,Delivered,North,Jaipur,Sales Rep A
S00626,O10626,2025-10-09,C0123,P0232,3,14674.37,0.05,41821.95,32691.24,9130.71,Store,UPI,Standard,Delivered,East,Bhubaneswar,Sales Rep A
S00627,O10627,2025-10-29,C0357,P0382,2,9629.32,0.15,16369.84,16339.82,30.02,Partner,Cash,Same Day,Delivered,North,Delhi,Sales Rep C
S00628,O10628,2025-12-12,C0323,P0011,2,10335.12,0.1,18603.22,15953.22,2650.0,Store,Cash,Express,Delivered,South,Bengaluru,Sales Rep A
S00629,O10629,2025-05-12,C0060,P0383,4,21518.51,0,86074.04,55231.48,30842.56,Online,Card,Standard,Delivered,South,Bengaluru,Sales Rep C
S00630,O10630,2025-04-01,C0200,P0204,1,1787.63,0.1,1608.87,1439.81,169.06,Online,Cash,Standard,Delivered,South,Chennai,Sales Rep B
S00631,O10631,2025-06-29,C0052,P0488,2,24862.92,0.05,47239.55,31333.46,15906.09,Store,Net Banking,Standard,Returned,South,Coimbatore,Sales Rep B
S00632,O10632,2025-04-22,C0224,P0293,4,28409.28,0.2,90909.7,87086.36,3823.34,Store,Cash,Same Day,Delivered,South,Hyderabad,Sales Rep B
S00633,O10633,2025-09-28,C0269,P0426,3,16340.8,0.2,39217.92,38185.26,1032.66,Online,UPI,Standard,Delivered,North,Delhi,Sales Rep A
S00634,O10634,2026-04-04,C0407,P0271,2,29300.87,0.05,55671.65,40988.12,14683.53,Store,Card,Express,Delivered,North,Delhi,Sales Rep D
S00635,O10635,2025-08-28,C0024,P0109,6,8256.54,0.05,47062.28,41940.0,5122.28,Partner,UPI,Standard,Delivered,North,Jaipur,Sales Rep C
S00636,O10636,2025-01-19,C0232,P0354,5,4133.53,0,20667.65,12604.2,8063.45,Partner,Net Banking,Same Day,Delivered,South,Chennai,Sales Rep C
S00637,O10637,2025-07-06,C0147,P0294,1,2259.44,0.2,1807.55,1674.13,133.42,Store,Net Banking,Same Day,Delivered,West,Pune,Sales Rep D
S00638,O10638,2026-08-10,C0388,P0307,5,36267.29,0.2,145069.16,122261.5,22807.66,Store,Cash,Same Day,Delivered,North,Jaipur,Sales Rep D
S00639,O10639,2026-06-19,C0046,P0456,3,4713.48,0,14140.44,8851.44,5289.0,Partner,Net Banking,Same Day,Returned,South,Hyderabad,Sales Rep B
S00640,O10640,2026-08-02,C0076,P0170,1,3014.15,0.05,2863.44,2562.12,301.32,Online,Net Banking,Same Day,Delivered,West,Mumbai,Sales Rep B
S00641,O10641,2025-04-21,C0456,P0098,2,9255.21,0,18510.42,15734.98,2775.44,Store,Card,Express,Returned,East,Kolkata,Sales Rep A
S00642,O10642,2025-01-24,C0209,P0319,5,17037.29,0.1,76667.81,57151.65,19516.16,Online,Cash,Same Day,Delivered,South,Chennai,Sales Rep D
S00643,O10643,2025-02-01,C0392,P0214,6,17370.7,0.1,93801.78,76832.64,16969.14,Online,Card,Express,Delivered,South,Chennai,Sales Rep B
S00644,O10644,2026-01-06,C0167,P0344,6,4590.83,0,27544.98,18729.12,8815.86,Partner,Card,Same Day,Delivered,North,Jaipur,Sales Rep C
S00645,O10645,2025-12-19,C0424,P0002,4,21706.3,0.2,69460.16,62188.12,7272.04,Online,Card,Same Day,Returned,South,Coimbatore,Sales Rep C
S00646,O10646,2025-05-31,C0016,P0282,4,6808.08,0.15,23147.47,23264.12,-116.65,Store,Card,Express,Delivered,South,Hyderabad,Sales Rep A
S00647,O10647,2026-01-27,C0402,P0282,5,6808.08,0.1,30636.36,29080.15,1556.21,Store,Cash,Same Day,Delivered,West,Mumbai,Sales Rep B
S00648,O10648,2026-05-09,C0008,P0288,4,28544.52,0,114178.08,76360.04,37818.04,Partner,Card,Standard,Delivered,East,Kolkata,Sales Rep C
S00649,O10649,2025-05-04,C0473,P0385,3,12437.12,0,37311.36,23427.57,13883.79,Store,Cash,Same Day,Delivered,North,Jaipur,Sales Rep B
S00650,O10650,2025-11-15,C0301,P0408,5,11344.12,0.05,53884.57,42642.0,11242.57,Partner,UPI,Standard,Delivered,South,Hyderabad,Sales Rep D
S00651,O10651,2025-01-02,C0386,P0115,1,22452.7,0.2,17962.16,18404.28,-442.12,Partner,Cash,Same Day,Returned,South,Hyderabad,Sales Rep D
S00652,O10652,2025-04-30,C0033,P0029,4,17591.42,0.15,59810.83,45114.6,14696.23,Online,UPI,Standard,Delivered,South,Coimbatore,Sales Rep C
S00653,O10653,2025-01-27,C0422,P0497,1,1549.38,0,1549.38,1169.49,379.89,Store,UPI,Same Day,Delivered,West,Mumbai,Sales Rep A
S00654,O10654,2025-03-16,C0151,P0323,6,17099.95,0.05,97469.72,73217.16,24252.56,Online,Cash,Express,Delivered,South,Coimbatore,Sales Rep B
S00655,O10655,2026-03-30,C0447,P0299,6,12547.73,0.1,67757.74,49389.54,18368.2,Partner,Card,Standard,Delivered,East,Bhubaneswar,Sales Rep B
S00656,O10656,2025-10-04,C0327,P0144,1,16197.81,0.1,14578.03,13378.38,1199.65,Store,Cash,Same Day,Delivered,East,Kolkata,Sales Rep D
S00657,O10657,2026-04-05,C0084,P0030,2,23399.49,0.2,37439.18,32969.14,4470.04,Store,Cash,Same Day,Delivered,West,Mumbai,Sales Rep B
S00658,O10658,2026-07-23,C0177,P0010,1,31930.27,0.2,25544.22,21716.98,3827.24,Store,Cash,Express,Delivered,South,Coimbatore,Sales Rep B
S00659,O10659,2025-03-10,C0290,P0359,3,36127.32,0,108381.96,69736.08,38645.88,Store,Net Banking,Standard,Delivered,West,Mumbai,Sales Rep B
S00660,O10660,2025-08-26,C0104,P0233,1,357.2,0,357.2,276.92,80.28,Store,Net Banking,Same Day,Delivered,South,Chennai,Sales Rep B
S00661,O10661,2026-02-15,C0177,P0469,1,35960.55,0.1,32364.5,22334.4,10030.1,Partner,UPI,Express,Delivered,South,Coimbatore,Sales Rep B
S00662,O10662,2025-06-18,C0435,P0461,6,17236.54,0,103419.24,68155.2,35264.04,Online,Card,Standard,Returned,South,Coimbatore,Sales Rep A
S00663,O10663,2026-03-09,C0113,P0385,2,12437.12,0.15,21143.1,15618.38,5524.72,Partner,Net Banking,Standard,Returned,West,Mumbai,Sales Rep D
S00664,O10664,2025-12-20,C0280,P0294,4,2259.44,0,9037.76,6696.52,2341.24,Online,Card,Express,Delivered,South,Coimbatore,Sales Rep C
S00665,O10665,2025-02-20,C0158,P0136,6,21598.15,0,129588.9,84324.54,45264.36,Partner,Net Banking,Standard,Delivered,South,Bengaluru,Sales Rep D
S00666,O10666,2025-02-14,C0151,P0262,1,23557.38,0.1,21201.64,17029.92,4171.72,Store,Net Banking,Standard,Delivered,South,Coimbatore,Sales Rep D
S00667,O10667,2025-09-14,C0105,P0350,1,26929.93,0.1,24236.94,21413.64,2823.3,Store,UPI,Standard,Returned,South,Bengaluru,Sales Rep D
S00668,O10668,2025-06-24,C0342,P0263,2,5870.72,0,11741.44,9859.26,1882.18,Online,Card,Same Day,Delivered,East,Bhubaneswar,Sales Rep D
S00669,O10669,2026-07-04,C0458,P0421,2,23213.61,0,46427.22,37326.06,9101.16,Partner,Card,Express,Returned,South,Hyderabad,Sales Rep B
S00670,O10670,2025-12-15,C0294,P0280,6,25196.42,0.1,136060.67,107011.02,29049.65,Partner,Cash,Standard,Returned,South,Coimbatore,Sales Rep B
S00671,O10671,2026-07-07,C0448,P0422,2,9912.28,0,19824.56,15208.92,4615.64,Partner,Card,Same Day,Delivered,South,Chennai,Sales Rep D
S00672,O10672,2025-08-23,C0015,P0174,5,20291.99,0.1,91313.96,62038.5,29275.46,Partner,UPI,Express,Returned,East,Kolkata,Sales Rep D
S00673,O10673,2025-05-02,C0349,P0475,4,29130.43,0.1,104869.55,72004.08,32865.47,Partner,UPI,Express,Returned,South,Chennai,Sales Rep B
S00674,O10674,2026-06-15,C0461,P0208,2,20218.8,0,40437.6,31477.3,8960.3,Store,UPI,Express,Delivered,South,Hyderabad,Sales Rep A
S00675,O10675,2025-06-25,C0338,P0431,2,17081.97,0,34163.94,26845.2,7318.74,Partner,Net Banking,Express,Delivered,West,Mumbai,Sales Rep A
S00676,O10676,2026-01-10,C0202,P0348,1,7138.1,0.05,6781.19,4356.35,2424.84,Partner,Cash,Standard,Delivered,West,Pune,Sales Rep D
S00677,O10677,2025-03-16,C0292,P0077,5,7112.41,0.2,28449.64,27331.05,1118.59,Online,UPI,Same Day,Delivered,South,Bengaluru,Sales Rep C
S00678,O10678,2026-04-13,C0291,P0204,5,1787.63,0,8938.15,7199.05,1739.1,Partner,Net Banking,Standard,Returned,East,Bhubaneswar,Sales Rep C
S00679,O10679,2025-01-17,C0402,P0280,2,25196.42,0,50392.84,35670.34,14722.5,Online,Net Banking,Standard,Delivered,West,Mumbai,Sales Rep D
S00680,O10680,2025-09-14,C0500,P0369,5,23432.63,0.05,111304.99,77354.6,33950.39,Partner,Card,Express,Delivered,East,Bhubaneswar,Sales Rep A
S00681,O10681,2025-10-18,C0332,P0044,3,20385.68,0.1,55041.34,49002.09,6039.25,Partner,Cash,Standard,Returned,West,Pune,Sales Rep A
S00682,O10682,2025-07-03,C0183,P0473,2,17785.54,0.15,30235.42,23226.34,7009.08,Store,Cash,Express,Returned,South,Chennai,Sales Rep B
S00683,O10683,2025-07-11,C0277,P0394,1,25474.3,0.15,21653.15,19206.98,2446.17,Store,Net Banking,Express,Delivered,South,Hyderabad,Sales Rep A
S00684,O10684,2026-04-18,C0369,P0322,4,141.41,0.15,480.79,477.36,3.43,Partner,Cash,Express,Delivered,South,Bengaluru,Sales Rep D
S00685,O10685,2025-06-07,C0259,P0255,2,36833.92,0.05,69984.45,48985.28,20999.17,Partner,Card,Express,Delivered,South,Bengaluru,Sales Rep C
S00686,O10686,2025-01-01,C0349,P0269,4,17636.78,0.2,56437.7,48305.88,8131.82,Online,Card,Express,Delivered,South,Chennai,Sales Rep C
S00687,O10687,2026-01-05,C0453,P0016,4,10512.61,0.1,37845.4,31008.32,6837.08,Partner,Net Banking,Same Day,Returned,South,Chennai,Sales Rep A
S00688,O10688,2025-05-08,C0016,P0345,2,9113.08,0.05,17314.85,15030.42,2284.43,Partner,Card,Same Day,Delivered,South,Hyderabad,Sales Rep C
