order_id,customer_id,order_date,order_status,channel,currency,subtotal,discount_amount,tax_amount,shipping_cost,total_amount,promo_code,shipping_city,shipping_state,shipping_country,last_updated
O00007735,C003582,2025/10/17 19:16:00,Processing,Web,INR,226464.00,33969.60,34648.99,0.00,227143.39,VIP15,Seattle,Washington,India,2025-10-22 20:16:00
O00007736,C001089,2026-06-07 02:17:00,Delivered,Web,INR,11230.00,1344.50,1779.39,0.00,11664.89,APP5,London,England,India,2026-06-14 06:17:00
O00007737,C004034,2024-09-10 21:05:00,Delivered,Store,USD,532506.00,130956.60,72278.89,0.00,473828.29,FESTIVE20,Austin,Ontario,United Kingdom,2024-09-20 08:05:00
O00007738,C001486,2025-02-21 18:48:00,Delivered,Mobile,INR,670398.00,52765.50,111173.85,0.00,728806.35,,Toronto,England,India,2025-03-02 13:48:00
O00007739,C000297,2025-04-02 23:07:00,Pending,Store,INR,767394.00,199650.00,102193.92,0.00,669937.92,FESTIVE20,Hyderabad,Kerala,United Kingdom,2025-04-09 03:07:00
O00007740,C004190,12/24/2025 22:36,Processing,Marketplace,INR,71500.00,3575.00,12226.50,0.00,80151.50,,London,Washington,India,2025-12-31 12:36:00
O00007741,C002955,2024-01-01 04:38:00,Cancelled,Store,INR,371134.00,57912.80,56379.82,0.00,369601.02,,Kolkata,Maharashtra,United States,2024-01-05 17:38:00
O00007742,C001106,2025-06-07 17:26:00,Shipped,Marketplace,INR,301930.00,82755.80,39451.36,0.00,258625.56,VIP15,Hyderabad,Karnataka,United Kingdom,2025-06-10 17:26:00
O00007743,C003684,2024-07-12 06:09:00,Returned,Marketplace,INR,288948.00,43342.20,44209.04,0.00,289814.84,NEW10,Bengaluru,Karnataka,India,2024-07-19 19:09:00
O00007744,C000557,2026-02-27 12:30:00,Processing,Store,INR,104650.00,30663.00,13317.66,0.00,87304.66,VIP15,Delhi,Karnataka,India,2026-03-09 11:30:00
O00007745,C004681,2025-09-22 14:19:00,Pending,Mobile,INR,15262.00,5341.70,1785.65,0.00,11705.95,VIP15,Hyderabad,Washington,United States,2025-09-28 12:19:00
O00007746,C003731,2025-12-12 00:45:00,Shipped,Mobile,INR,472038.00,177903.45,52944.22,0.00,347078.77,FESTIVE20,Mumbai,Texas,United Kingdom,2025-12-17 22:45:00
O00007747,C004989,2024-11-22 11:59:00,Returned,Web,INR,182285.00,36457.00,26249.04,0.00,172077.04,VIP15,Chennai,Kerala,India,2024-11-28 08:59:00
O00007748,C001887,2025-06-19 06:56:00,UNKNOWN,Mobile,INR,150590.00,37647.50,20329.65,0.00,133272.15,FESTIVE20,Bengaluru,Delhi,India,2025-06-23 21:56:00
O00007749,C003946,2025-06-22 10:32:00,Shipped,Marketplace,INR,6921.00,2422.35,809.76,0.00,5308.41,VIP15,Pune,Maharashtra,United States,2025-06-24 07:32:00
O00007750,C003119,04/02/2024 19:29,Delivered,mobile,INR,433202.00,104487.05,59168.69,0.00,387883.64,VIP15,Toronto,England,United States,2024-04-10 16:29:00
O00007751,C002672,2026-02-26 17:32:00,CANCELLED,Mobile,INR,180342.00,21170.45,28650.88,0.00,187822.43,NEW10,Chennai,England,United States,2026-03-05 19:32:00
O00007752,C003991,2024/11/19 11:41:00,complete,Mobile,INR,460040.00,3515.25,82174.46,0.00,538699.21,,Hyderabad,West Bengal,India,2024-11-20 08:41:00
O00007753,C003116,2026-04-24 17:39:00,Pending,Store,INR,381489.00,82094.75,53890.96,0.00,353285.21,VIP15,Bengaluru,West Bengal,India,2026-05-04 06:39:00
O00007754,C001424,2024-09-18 19:14:00,Delivered,Mobile,INR,848.00,296.80,99.22,79.00,729.42,FESTIVE20,Hyderabad,West Bengal,India,2024-09-25 20:14:00
O00007755,C005155,2025-09-28 10:17:00,Placed,Marketplace,INR,179268.00,28645.80,27112.00,0.00,177734.20,APP5,Hyderabad,West Bengal,United States,2025-10-06 01:17:00
O00007756,C001974,2024-10-24 14:16:00,Cancelled,Web,INR,136436.00,22722.40,20468.45,0.00,134182.05,NEW10,Toronto,Delhi,India,2024-10-27 08:16:00
O00007757,C001057,2024-03-26 03:13:00,Placed,Store,INR,67198.00,16799.50,9071.73,0.00,59470.23,FESTIVE20,Mumbai,West Bengal,India,2024-03-28 09:13:00
O00007758,C000866,2026-06-03 07:40:00,Delivered,Store,USD,207151.00,46573.60,28903.93,0.00,189481.33,NEW10,Pune,Texas,India,2026-06-04 21:40:00
O00007759,C004251,2025-10-12 02:31:00,Delivered,Store,INR,10682.00,2372.00,1495.80,0.00,9805.80,FESTIVE20,Mumbai,Maharashtra,India,2025-10-17 09:31:00
O00007760,C004236,02/11/2026 07:04,Delivered,Store,INR,154892.00,46467.60,19516.39,0.00,127940.79,NEW10,London,Washington,India,2026-02-20 02:04:00
O00007761,C002000,2024-09-29 01:18:00,Delivered,Web,INR,110131.00,11522.65,17749.50,0.00,116357.85,NEW10,Delhi,Washington,India,2024-10-07 23:18:00
O00007762,C002519,2024-04-20 15:04:00,Delivered,Store,INR,113241.00,0.00,20383.38,0.00,133624.38,,Kochi,Delhi,United Kingdom,2024-04-20 23:04:00
O00007763,C003836,2025-11-13 23:30:00,Delivered,Store,INR,373945.00,76627.80,53517.10,0.00,350834.30,FESTIVE20,Seattle,Maharashtra,United Kingdom,2025-11-19 23:30:00
O00007764,C003707,2026-01-22 01:24:00,Shipped,Store,INR,295042.00,83591.90,38061.02,0.00,249511.12,FESTIVE20,Kochi,Washington,India,2026-01-28 10:24:00
O00007765,C004938,2024-09-25 14:42:00,Delivered,Marketplace,INR,41129.00,10282.25,5552.42,0.00,36399.17,VIP15,Bengaluru,Maharashtra,India,2024-10-05 11:42:00
O00007766,C003793,2025-07-13 12:49:00,Cancelled,Store,USD,295864.00,50779.90,44115.14,0.00,289199.24,NEW10,Kochi,Delhi,India,2025-07-22 18:49:00
O00007767,C000757,2026-04-21 17:37:00,Processing,Store,INR,45915.00,14903.50,5582.07,0.00,36593.57,FESTIVE20,Delhi,Telangana,United States,2026-04-24 20:37:00
O00007768,C005723,2024-01-04 20:02:00,Shipped,Mobile,INR,68233.00,6823.30,11053.75,0.00,72463.45,NEW10,Mumbai,Delhi,India,2024-01-06 17:02:00
O00007769,C005601,2024/12/30 06:23:00,Delivered,Mobile,INR,275563.00,1296.45,49367.98,0.00,323634.53,,Delhi,Delhi,India,2025-01-07 21:23:00
O00007770,C002599,04/14/2024 03:01,Delivered,Marketplace,INR,93466.00,14019.90,14300.30,0.00,93746.40,,Austin,West Bengal,United States,2024-04-21 22:01:00
O00007771,C001349,2026-04-14 01:28:00,complete,Web,INR,181126.00,52206.60,23205.49,0.00,152124.89,NEW10,Austin,Karnataka,India,2026-04-20 10:28:00
O00007772,C004297,2026-04-23 13:44:00,Returned,Web,INR,7834.00,1175.10,1198.60,0.00,7857.50,,Kolkata,Telangana,United Kingdom,2026-04-26 07:44:00
O00007773,C002089,2026-01-25 16:46:00,Delivered,Web,INR,53459.00,5452.90,8641.10,0.00,56647.20,NEW10,Delhi,Karnataka,India,2026-01-28 14:46:00
O00007774,C005704,2026-01-08 00:04:00,Delivered,Web,INR,78386.00,27388.10,9179.62,0.00,60177.52,FESTIVE20,Chennai,Ontario,India,2026-01-11 10:04:00
O00007775,C004513,2026-04-28 22:12:00,Delivered,Web,INR,119329.00,24781.45,17018.56,0.00,111566.11,APP5,London,Washington,United Kingdom,2026-05-05 18:12:00
O00007776,C001492,2024-06-23 14:18:00,Shipped,Store,INR,200861.00,66748.20,24140.30,0.00,158253.10,FESTIVE20,London,Karnataka,India,2024-06-24 05:18:00
O00007777,C003535,2024-03-26 16:39:00,Placed,Web,INR,66804.00,23381.40,7816.07,0.00,51238.67,FESTIVE20,Chennai,Washington,India,2024-03-27 16:39:00
O00007778,C004756,2026-02-08 00:37:00,Pending,Marketplace,INR,328870.00,33443.50,53176.77,0.00,348603.27,NEW10,London,Maharashtra,India,2026-02-09 00:37:00
O00007779,C003256,2026-01-08 02:12:00,Delivered,Marketplace,INR,275062.00,17726.10,46320.46,0.00,303656.36,APP5,Delhi,Delhi,United Kingdom,2026-01-09 21:12:00
O00007780,C001956,05/02/2025 21:55,Delivered,Marketplace,INR,252928.00,42201.80,37930.72,0.00,248656.92,APP5,Bengaluru,Telangana,India,2025-05-10 12:55:00
BADORDER7781,C000423,2025-02-06 15:47:00,Placed,web,INR,171493.00,42103.90,23290.04,0.00,152679.14,NEW10,Hyderabad,Texas,United Kingdom,2025-02-11 02:47:00
O00007782,C005192,2025-08-07 04:06:00,Delivered,Mobile,INR,213624.00,32593.80,32585.44,0.00,213615.64,VIP15,Hyderabad,Maharashtra,India,2025-08-10 09:06:00
O00007783,C002125,2025-12-25 02:09:00,Delivered,Marketplace,BTC,16124.00,3224.80,2321.86,0.00,15221.06,APP5,Seattle,Karnataka,India,2025-12-27 22:09:00
O00007784,C004706,2024-06-16 04:00:00,Delivered,Store,INR,249282.00,84884.40,29591.57,0.00,193989.17,FESTIVE20,London,Delhi,India,2024-06-19 00:00:00
O00007785,C004870,2025-07-17 17:27:00,Delivered,Mobile,INR,202759.00,54729.40,26645.33,0.00,174674.93,FESTIVE20,Kochi,West Bengal,India,2025-07-20 22:27:00
O00007786,C003175,2025/09/07 15:08:00,Processing,Mobile,INR,166966.00,53980.70,20337.35,0.00,133322.65,VIP15,Seattle,Telangana,India,2025-09-16 19:08:00
O00007787,C002825,2025-02-08 10:47:00,Shipped,Web,INR,626199.00,53032.05,103170.05,0.00,676337.00,APP5,Mumbai,England,United Kingdom,2025-02-12 02:47:00
O00007788,C003366,2026-06-14 20:32:00,Delivered,Marketplace,INR,170564.00,64450.40,19100.45,0.00,125214.05,FESTIVE20,Seattle,Telangana,United Kingdom,2026-06-18 04:32:00
O00007789,C001854,2025-02-15 20:32:00,Delivered,Marketplace,INR,27053.00,2253.65,4463.88,0.00,29263.23,APP5,Mumbai,Maharashtra,India,2025-02-21 01:32:00
O00007790,C004904,08/27/2024 06:10,complete,Mobile,INR,402113.00,69411.95,59886.19,0.00,392587.24,NEW10,London,Karnataka,United Kingdom,2024-09-03 15:10:00
O00007791,C003266,2025-11-05 17:44:00,Delivered,Marketplace,INR,13758.00,2751.60,1981.15,0.00,12987.55,NEW10,Mumbai,Telangana,India,2025-11-11 02:44:00
O00007792,C000197,2024-11-26 00:34:00,Delivered,Web,INR,430803.00,89772.45,61385.50,0.00,402416.05,FESTIVE20,Pune,Delhi,India,2024-12-03 05:34:00
O00007793,C004308,2024-05-16 00:58:00,Cancelled,Store,INR,129430.00,19414.50,19802.79,0.00,129818.29,VIP15,Chennai,Delhi,India,2024-05-19 08:58:00
O00007794,C004277,2025-05-26 06:24:00,Processing,Marketplace,INR,8378.00,0.00,1508.04,0.00,9886.04,,Chennai,Maharashtra,United Kingdom,2025-05-29 06:24:00
O00007795,C002774,2024-03-15 22:25:00,Pending,Store,INR,38163.00,6423.70,5713.07,0.00,37452.37,NEW10,Seattle,Washington,United Kingdom,2024-03-25 09:25:00
O00007796,C005267,2024-05-19 18:16:00,Cancelled,Marketplace,INR,339489.00,33948.90,54997.22,0.00,360537.32,NEW10,Delhi,Kerala,United States,2024-05-20 03:16:00
O00007797,C001911,2025-10-31 01:26:00,Shipped,Marketplace,INR,105256.00,15788.40,16104.17,0.00,105571.77,VIP15,Austin,Washington,United States,2025-11-04 00:26:00
O00007798,C004486,2026-01-27 23:50:00,Delivered,Mobile,INR,19042.00,1286.85,3195.93,0.00,20951.08,,Chennai,West Bengal,United Kingdom,2026-02-01 17:50:00
O00007799,C001550,2025-01-27 15:49:00,Cancelled,Marketplace,INR,33374.00,4341.10,5225.92,0.00,34258.82,APP5,Austin,Karnataka,India,2025-01-29 03:49:00
O00007800,C002690,03/01/2024 02:00,Processing,Store,INR,381039.00,94214.20,51628.46,0.00,338453.26,FESTIVE20,Chennai,Maharashtra,United States,2024-03-02 01:00:00
O00007801,C001487,2024-03-30 19:02:00,Delivered,Marketplace,USD,123420.00,0.00,22215.60,0.00,145635.60,,Mumbai,Delhi,India,2024-04-07 00:02:00
O00007802,C907802,2026-04-20 06:06:00,Shipped,Web,INR,158739.00,39684.75,21429.76,0.00,140484.01,VIP15,Hyderabad,Maharashtra,United Kingdom,2026-04-27 02:06:00
O00007803,C005540,2024/01/05 14:43:00,Delivered,Web,INR,54906.00,11644.20,7787.12,0.00,51048.92,FESTIVE20,Bengaluru,Texas,United Kingdom,2024-01-14 13:43:00
O00007804,C005233,2024-10-11 22:30:00,Shipped,Store,INR,309909.00,34526.45,49568.86,0.00,324951.41,APP5,Kochi,Karnataka,India,2024-10-16 13:30:00
O00007805,C000113,2026-01-15 16:40:00,Returned,Marketplace,INR,389690.00,80819.40,55596.71,-10.00,364467.31,FESTIVE20,Kolkata,Ontario,India,2026-01-21 04:40:00
O00007806,C002217,2024-07-06 17:11:00,Delivered,Marketplace,INR,34210.00,1470.95,5893.03,0.00,38632.08,,Austin,Delhi,United Kingdom,2024-07-08 11:11:00
O00007807,C002054,2024-02-13 02:20:00,Delivered,Web,INR,265853.00,15948.40,18%,0.00,294887.43,APP5,Hyderabad,Tamil Nadu,United States,2024-02-13 03:20:00
O00007808,C000509,2026-06-10 21:01:00,Delivered,Store,INR,92950.00,27885.00,11711.70,0.00,76776.70,VIP15,Pune,Texas,India,2026-06-17 07:01:00
O00007809,C005675,2025-13-40,complete,Mobile,USD,220935.00,66280.50,27837.81,0.00,182492.31,FESTIVE20,Pune,England,India,2025-10-01 08:38:00
O00007810,C001591,05/09/2026 03:44,Delivered,Web,INR,236757.00,56942.25,32366.66,0.00,212181.41,APP5,Austin,Karnataka,India,2026-05-17 07:44:00
O00007811,C005732,2025-10-01 23:21:00,Shipped,Web,INR,74282.00,7712.60,11982.49,0.00,78551.89,APP5,Austin,Tamil Nadu,India,2025-10-06 08:21:00
O00007812,C002631,2025-04-20 15:19:00,Delivered,web,INR,35858.00,6442.20,5294.84,0.00,34710.64,VIP15,Mumbai,Maharashtra,United States,2025-04-27 02:19:00
O00007813,C003140,2024-01-02 17:27:00,Delivered,Mobile,INR,2572.00,385.80,393.52,0.00,2579.72,VIP15,Bengaluru,West Bengal,India,2024-01-09 06:27:00
O00007814,C002079,2026-02-05 20:45:00,Delivered,Store,INR,132077.00,29438.55,18474.92,0.00,121113.37,VIP15,Bengaluru,Tamil Nadu,India,2026-02-13 04:45:00
O00007815,C002759,2025-11-24 14:59:00,Cancelled,Marketplace,INR,14988.00,2248.20,2293.16,0.00,15032.96,APP5,Kolkata,Maharashtra,United Kingdom,2025-11-27 16:59:00
O00007816,C003015,2025-03-30 07:51:00,Processing,Mobile,INR,209474.00,14929.50,35018.01,0.00,229562.51,APP5,Hyderabad,Karnataka,United Kingdom,2025-03-30 11:51:00
O00007817,C003697,2026-01-10 22:22:00,Pending,Mobile,INR,232000.00,11600.00,39672.00,0.00,260072.00,,Delhi,West Bengal,India,2026-01-13 01:22:00
O00007818,C004295,2025-04-11 18:41:00,Delivered,Store,EUR,447751.00,120740.60,58861.87,0.00,385872.27,FESTIVE20,Pune,Texas,India,2025-04-18 18:41:00
O00007819,C004356,2024-05-23 08:11:00,Processing,Store,INR,12700.00,1905.00,1943.10,0.00,12738.10,,Mumbai,Karnataka,United Kingdom,2024-05-25 20:11:00
O00007820,C004177,08/07/2025 19:35,Delivered,Web,INR,115406.00,11540.60,18695.77,0.00,122561.17,NEW10,Delhi,Texas,United States,2025-08-07 19:35:00
O00007821,C001417,2026-05-25 10:17:00,Placed,Marketplace,INR,4628.00,694.20,708.08,0.00,4641.88,VIP15,Delhi,Ontario,India,2026-06-03 13:17:00
O00007822,C004439,2025-02-10 19:55:00,Processing,Marketplace,INR,28491.00,3498.15,4498.71,0.00,29491.56,NEW10,Mumbai,Texas,United Kingdom,2025-02-17 03:55:00
O00007823,C000962,2025-03-26 23:46:00,Shipped,Marketplace,INR,17760.00,2664.00,2717.28,0.00,17813.28,VIP15,Seattle,Texas,United Kingdom,2025-04-05 16:46:00
O00007824,C005038,2026-02-02 11:37:00,Processing,social-media,INR,261272.00,39190.80,39974.62,0.00,262055.82,,Hyderabad,Maharashtra,India,2026-02-06 11:37:00
O00007825,C003466,2025-08-18 07:29:00,Shipped,Store,INR,436533.00,100932.85,60408.03,0.00,396008.18,FESTIVE20,Pune,West Bengal,India,2025-08-19 06:29:00
O00007826,C003843,2025-11-20 17:57:00,Delivered,Marketplace,INR,300274.00,45829.05,45800.09,0.00,300245.04,VIP15,Chennai,Telangana,India,2025-11-21 20:57:00
O00007827,C001358,2024-08-14 18:33:00,Delivered,Marketplace,INR,459014.00,86710.10,67014.70,0.00,439318.60,APP5,Delhi,Tamil Nadu,India,2024-08-19 16:33:00
O00007828,C004538,2024-12-16 20:20:00,complete,Mobile,INR,462542.00,23127.10,79094.68,0.00,518509.58,APP5,Chennai,England,India,2024-12-20 23:20:00
O00007829,C001807,2025-04-01 11:16:00,Placed,Marketplace,INR,119787.00,19216.90,18102.62,0.00,118672.72,VIP15,Kochi,Maharashtra,United Kingdom,2025-04-01 20:16:00
O00007830,C001806,06/24/2024 00:04,in-transit,Store,INR,32640.00,2536.35,5418.66,0.00,35522.31,,Kolkata,England,India,2024-07-01 05:04:00
O00007831,C005688,2024-10-05 22:00:00,Delivered,Store,INR,not_available,72008.40,39543.05,0.00,259226.65,FESTIVE20,Delhi,Washington,India,2024-10-13 19:00:00
O00007832,C003315,2025-05-24 01:52:00,Delivered,Marketplace,INR,29730.00,3045.50,4803.21,0.00,31487.71,APP5,Toronto,Delhi,India,2025-06-02 23:52:00
O00007833,C002495,2025-04-18 01:01:00,Delivered,Store,INR,296300.00,86667.00,37733.94,0.00,247366.94,VIP15,Chennai,England,United Kingdom,2025-04-20 10:01:00
O00007834,C001827,2025-09-20 20:00:00,Processing,Store,INR,404002.00,130064.10,49308.82,0.00,323246.72,VIP15,Hyderabad,Washington,India,2025-09-28 15:00:00
O00007835,C004611,2025-04-15 00:57:00,Delivered,Web,INR,95120.00,19024.00,13697.28,0.00,89793.28,FESTIVE20,Austin,England,United Kingdom,2025-04-22 11:57:00
O00007836,C003735,2026-04-22 05:13:00,Delivered,Mobile,INR,241582.00,1681.80,43182.04,0.00,283082.24,,Chennai,Texas,India,2026-04-25 00:13:00
O00007837,C001559,2024/12/16 00:49:00,Delivered,Web,INR,3365.00,91.80,589.18,0.00,3862.38,,Seattle,Texas,India,2024-12-21 14:49:00
O00007838,C001736,2026-05-22 12:34:00,Returned,Mobile,INR,102140.00,19081.15,14950.59,0.00,98009.44,NEW10,Delhi,Ontario,United States,2026-05-25 13:34:00
O00007839,C004009,2024-11-06 03:33:00,Delivered,Mobile,INR,520806.00,52080.60,84370.57,0.00,553095.97,NEW10,Toronto,England,India,2024-11-07 04:33:00
O00007840,C000023,06/23/2024 15:14,Placed,Store,INR,710176.00,216630.15,88838.25,0.00,582384.10,FESTIVE20,Kochi,Maharashtra,India,2024-07-01 23:14:00
O00007841,C002113,2026-01-15 18:55:00,Delivered,Marketplace,INR,286860.00,59690.40,40890.53,0.00,268060.13,FESTIVE20,Bengaluru,Kerala,India,2026-01-17 04:55:00
O00007842,C001755,2025-08-07 10:50:00,Delivered,Mobile,INR,72128.00,7597.35,11615.52,0.00,76146.17,APP5,London,Karnataka,India,2025-08-12 03:50:00
O00007843,C005155,2025-07-13 10:35:00,Delivered,web,INR,400334.00,103949.30,53349.25,0.00,349733.95,VIP15,Mumbai,Delhi,India,2025-07-15 00:35:00
O00007844,C003610,2024-11-11 19:16:00,Delivered,Web,EUR,585253.00,58525.30,94810.99,0.00,621538.69,NEW10,London,Ontario,India,2024-11-17 16:16:00
O00007845,C004911,2024-09-29 02:10:00,Delivered,Web,INR,304007.00,63440.30,43302.01,0.00,283868.71,NEW10,Kolkata,Washington,India,2024-10-03 00:10:00
O00007846,C003904,2025-12-15 01:43:00,Processing,Web,INR,309679.00,917.25,55577.12,0.00,364338.87,,Delhi,Kerala,India,2025-12-19 01:43:00
O00007847,C000617,2024-01-10 18:06:00,Placed,Marketplace,INR,75782.00,15156.40,10912.61,0.00,71538.21,FESTIVE20,Hyderabad,Telangana,India,2024-01-12 07:06:00
O00007848,C001932,2026-05-20 17:06:00,Delivered,Web,USD,2980.00,596.00,429.12,0.00,2813.12,,London,Delhi,United States,2026-05-30 16:06:00
O00007849,C002081,2024-03-18 22:21:00,Processing,Mobile,INR,187682.00,33551.20,27743.54,0.00,181874.34,APP5,Hyderabad,Tamil Nadu,United Kingdom,2024-03-26 14:21:00
O00007850,C005172,07/09/2024 08:12,Pending,Web,INR,333265.00,113955.90,39475.64,0.00,258784.74,FESTIVE20,Hyderabad,Texas,United Kingdom,2024-07-10 16:12:00
O00007851,C002466,2026-01-06 15:44:00,Shipped,Store,INR,257288.00,64215.70,34753.01,0.00,227825.31,NEW10,Seattle,Washington,India,2026-01-08 22:44:00
O00007852,C003480,2025-04-15 18:39:00,Delivered,Web,USD,23830.00,4766.00,3431.52,0.00,22495.52,NEW10,London,Washington,India,2025-04-23 05:39:00
O00007853,C000851,2024-08-28 22:14:00,Delivered,Web,INR,9340.00,2335.00,1260.90,0.00,8265.90,FESTIVE20,Pune,England,United Kingdom,2024-09-03 05:14:00
O00007854,C003344,2026/05/17 04:21:00,Placed,Marketplace,INR,561867.00,113030.65,80790.54,0.00,529626.89,NEW10,Hyderabad,Telangana,India,2026-05-21 21:21:00
O00007855,C002706,2026-01-22 15:37:00,Delivered,Mobile,INR,277813.00,28262.10,44919.16,0.00,294470.06,NEW10,Kochi,Karnataka,United Kingdom,2026-01-27 21:37:00
O00007856,C005606,2025-10-07 12:31:00,Delivered,Mobile,INR,304458.00,106732.70,35590.55,0.00,233315.85,FESTIVE20,Toronto,Kerala,India,2025-10-09 01:31:00
O00007857,C002020,2024-01-13 23:18:00,Delivered,Web,INR,24611.00,0.00,4429.98,0.00,29040.98,,Delhi,Telangana,India,2024-01-15 22:18:00
O00007858,C002619,2024-04-11 03:34:00,Delivered,Mobile,INR,164360.00,35099.00,23266.98,0.00,152527.98,FESTIVE20,Pune,Delhi,United Kingdom,2024-04-17 14:34:00
O00007859,C005648,2024-08-26 04:19:00,Placed,Mobile,INR,4747.00,712.05,726.29,0.00,4761.24,VIP15,Pune,Kerala,United Kingdom,2024-09-04 20:19:00
O00007860,C003952,12/12/2025 15:28,Shipped,Marketplace,INR,203445.00,37318.50,29902.77,0.00,196029.27,VIP15,Kolkata,Tamil Nadu,India,2025-12-20 15:28:00
O00007861,C000607,2026-04-22 19:01:00,Delivered,Store,USD,9869.00,1943.70,1426.55,0.00,9351.85,APP5,Mumbai,Maharashtra,India,2026-04-26 02:01:00
O00007862,C002963,2024-04-13 05:51:00,Pending,Store,INR,39747.00,9689.10,5410.42,0.00,35468.32,FESTIVE20,Austin,Maharashtra,India,2024-04-13 23:51:00
O00007863,C000969,2025-12-20 12:25:00,Placed,Web,INR,193672.00,5628.00,33847.92,0.00,221891.92,,Hyderabad,Washington,India,2025-12-21 00:25:00
O00007864,C000853,2025-06-29 21:44:00,Shipped,Web,INR,109997.00,19210.90,16341.50,0.00,107127.60,VIP15,Pune,Tamil Nadu,India,2025-07-06 13:44:00
O00007865,C003612,2025-07-31 03:46:00,Delivered,Store,INR,236600.00,15225.25,39847.46,0.00,261222.21,,Mumbai,Texas,India,2025-08-04 08:46:00
O00007866,C003431,2024-01-24 01:48:00,Shipped,Store,INR,342095.00,51314.25,52340.54,0.00,343121.29,VIP15,Pune,Maharashtra,India,2024-02-01 15:48:00
O00007867,C001260,2025-10-30 20:55:00,Cancelled,Marketplace,INR,153300.00,27171.75,22703.08,0.00,148831.33,,Bengaluru,Washington,United States,2025-11-04 23:55:00
O00007868,C005326,2024-04-21 08:06:00,Processing,Marketplace,INR,206448.00,41289.60,29728.51,0.00,194886.91,,Seattle,Washington,United Kingdom,2024-04-23 07:06:00
O00007869,C001591,2024-02-27 13:47:00,Delivered,Marketplace,INR,93578.00,4678.90,16001.84,0.00,104900.94,,Seattle,Kerala,United States,2024-02-28 11:47:00
O00007870,C005702,05/14/2024 15:19,Shipped,Mobile,INR,62855.00,5537.75,10317.10,0.00,67634.35,,Austin,Texas,India,2024-05-21 00:19:00
O00007871,C003883,2026/02/08 13:48:00,Cancelled,Web,INR,228444.00,37010.40,34458.05,0.00,225891.65,VIP15,Austin,Washington,India,2026-02-16 08:48:00
O00007872,C002571,2024-03-18 23:15:00,Delivered,Marketplace,INR,137632.00,41289.60,17341.63,0.00,113684.03,NEW10,Chennai,Kerala,United Kingdom,2024-03-26 09:15:00
O00007873,C003744,2024-06-26 23:14:00,Returned,Web,INR,117545.00,17631.75,17984.38,0.00,117897.63,NEW10,Austin,Delhi,United Kingdom,2024-06-27 16:14:00
O00007874,C005078,2024-09-06 20:26:00,Cancelled,web,INR,173772.00,10978.65,29302.80,0.00,192096.15,,Mumbai,Maharashtra,United Kingdom,2024-09-09 12:26:00
O00007875,C001665,2025-11-01 01:52:00,Delivered,Mobile,INR,262253.00,53332.60,37605.67,0.00,246526.07,FESTIVE20,London,Maharashtra,India,2025-11-02 21:52:00
O00007876,C002845,2024-12-17 18:47:00,Delivered,Marketplace,INR,391584.00,78975.90,56269.46,0.00,368877.56,FESTIVE20,Delhi,Karnataka,United Kingdom,2024-12-26 17:47:00
