return_id,order_id,product_id,return_date,return_reason,return_status,refund_amount
RET0001106,O00005609,P00959,2025-02-14,Size Issue,Requested,9456.86
RET0001107,O00023719,P00396,2024-07-10,Late Delivery,Requested,4384.21
RET0001108,O00005938,P00498,2024-10-30,Changed Mind,Requested,382184.81
RET0001109,O00000914,P00480,2024-05-13,Quality Issue,Rejected,7872.91
RET0001110,O00019817,P00248,2025-09-03,Wrong Item,Approved,21651.15
RET0001111,O00003943,P01171,2024-08-25,Wrong Item,Refunded,44797.53
RET0001112,O00005392,P00702,2024-04-29,Size Issue,Rejected,11095.12
RET0001113,O00004820,P00957,2025-01-06,Size Issue,Rejected,170142.82
RET0001114,O00005961,P01092,2025-07-13,Quality Issue,Rejected,217142.64
RET0001115,O00006805,P01090,2024-09-18,Late Delivery,Requested,35020.57
RET0001116,O00008951,P00764,2025-05-07,Size Issue,Refunded,103118.62
RET0001117,O00014656,P00313,2024-08-03,Quality Issue,Requested,5776.89
RET0001118,O00024325,P00688,2026-06-18,Size Issue,Rejected,7445.35
RET0001119,O00002634,P00352,2025-10-03,Size Issue,Approved,11478.06
RET0001120,O00000671,P00660,2024-05-13,Damaged,Refunded,21710.89
RET0001121,O00008274,P00163,2025-12-05,Wrong Item,Requested,13223.97
RET0001122,O00020437,P00700,2025-03-24,Quality Issue,Refunded,10511.79
RET0001123,O00023436,P00865,2025-02-18,Quality Issue,Approved,144305.92
RET0001124,O00003436,P00866,2026-02-11,Not as Described,Refunded,72915.84
RET0001125,O00012795,P00658,2025-12-08,Damaged,Refunded,10684.05
RET0001126,O00003981,P00086,2025-08-31,Late Delivery,Requested,8041.21
RET0001127,O00002490,P00460,2024-10-09,Changed Mind,Refunded,53239.52
RET0001128,O00003885,P00656,2026-01-19,Late Delivery,Rejected,10448.29
RET0001129,O00019914,P00693,2025-01-31,Quality Issue,Approved,993.69
RET0001130,O00005186,P00671,2024-03-17,Damaged,Rejected,275269.44
RET0001131,O00006147,P01144,2025-03-15,Changed Mind,Approved,188366.14
RET0001132,O00012202,P01179,2025-10-31,Quality Issue,Approved,2107.59
RET0001133,O00008135,P00906,2024-06-17,Wrong Item,Refunded,12404.49
RET0001134,O00000046,P00418,2026-06-19,Changed Mind,Refunded,4076.43
RET0001135,O00020921,P00282,2025-01-02,Late Delivery,Requested,155180.84
RET0001136,O00018820,P01046,2025-04-17,Not as Described,Approved,34644.81
RET0001137,O00018196,P00359,2024-11-04,Damaged,Refunded,18185.35
RET0001138,O00006636,P00327,2024-03-04,Size Issue,Requested,223674.67
RET0001139,O00022927,P00387,2024-10-13,Late Delivery,Rejected,59509.13
RET0001140,O00006053,P00725,2024-11-03,Wrong Item,Requested,73428.35
RET0001141,O00004945,P00807,2024-04-23,Wrong Item,Approved,4067.73
RET0001142,O00009473,P00354,2025-10-08,Late Delivery,Rejected,143952.41
RET0001143,O00011529,P00335,2024-04-18,Wrong Item,Rejected,269516.87
RET0001144,O00019271,P00438,2024-11-18,Not as Described,Approved,24954.95
BADRET1145,O00001892,P00304,2024-06-11,Quality Issue,Rejected,44313.32
RET0001146,O00017075,P00425,2025-10-11,Changed Mind,Approved,42798.23
RET0001147,O00016835,P01172,2025-08-14,Late Delivery,Requested,72084.53
RET0001148,O00007074,P00233,2025-12-13,Size Issue,Requested,146676.41
RET0001149,O00020920,P01014,2024-04-09,Wrong Item,Approved,60744.03
RET0001150,O00012455,P00801,2024-09-11,Wrong Item,Rejected,67484.77
RET0001151,O00023466,P00148,2025-08-15,Wrong Item,Rejected,5279.55
RET0001152,O00011845,P00950,2025-08-15,Damaged,Requested,77020.66
RET0001153,O00007173,P00683,2024-04-10,Changed Mind,Requested,141016.14
RET0001154,O00022436,P00950,2024-11-17,Wrong Item,Approved,542.65
RET0001155,O00017306,P00013,2025-05-09,Late Delivery,Requested,196447.01
RET0001156,O00022401,P00089,2025-04-07,Damaged,Approved,29418.81
RET0001157,O00009066,P00305,2024-06-02,Quality Issue,Approved,31090.45
RET0001158,O00000377,P00095,2026-07-01,Changed Mind,UNKNOWN,3913.19
RET0001159,O00020303,P01156,2024-02-28,Size Issue,Rejected,4231.75
RET0001160,O00013474,P00731,2025-07-24,Quality Issue,Rejected,296157.32
RET0001161,O00001050,P01062,2025-12-25,Late Delivery,Rejected,23619.39
RET0001162,O00007110,P00945,2026-02-28,Changed Mind,Requested,17034.39
RET0001163,O00020494,P00736,2026-03-12,Wrong Item,Refunded,74281.56
RET0001164,O00010042,P00237,2025-10-11,,Rejected,260866.29
RET0001165,O00000483,P00882,2026-06-13,Wrong Item,Refunded,175693.10
RET0001166,O00014577,P00498,2025-07-02,Not as Described,Refunded,325.72
RET0001167,O00009125,P00618,2026-05-17,Size Issue,Refunded,193104.54
RET0001168,O00019028,P00286,2024-06-24,Changed Mind,Requested,2373.64
RET0001169,O00022574,P00010,2024-11-10,Size Issue,Refunded,149436.90
RET0001170,O00008410,P00486,2024-06-13,Wrong Item,Rejected,136199.09
RET0001171,O00017182,P00014,2025-06-29,Quality Issue,Rejected,155595.64
RET0001172,O00010428,P00621,2024-03-12,Late Delivery,Approved,208055.10
RET0001173,O00013665,P00156,2025-07-09,Not as Described,Rejected,97864.13
RET0001174,O00007353,P00939,2024-07-30,Changed Mind,Refunded,40399.87
RET0001175,O00021921,P00916,2025-12-10,Size Issue,Requested,275838.91
RET0001176,O00004650,P00965,2024-11-16,Not as Described,Requested,103903.13
RET0001177,O00018871,P00653,2024-06-23,Changed Mind,Requested,227322.77
RET0001178,O00006853,P00036,2024-03-18,Not as Described,Refunded,48531.32
RET0001179,O00006436,P00227,2024-11-16,Changed Mind,Requested,2003.36
RET0001180,O00005394,P00104,2024-09-20,Damaged,Refunded,353713.29
RET0001181,O00003845,P00566,2025-02-15,Wrong Item,Rejected,98240.66
RET0001182,O00002974,P00214,2025-11-28,Not as Described,Refunded,6052.06
RET0001183,O00008284,P00298,2026-02-25,Not as Described,Approved,69477.39
RET0001184,O00009809,P00284,2026-03-02,Damaged,Refunded,27546.58
RET0001185,O00024251,P00100,2025-12-09,Size Issue,Rejected,24017.14
RET0001186,O00023560,P00163,2026-06-05,Late Delivery,Requested,267.51
RET0001187,O00017628,P00199,2024-03-26,Quality Issue,Refunded,182967.73
RET0001188,O00011116,P01061,2026-01-16,Wrong Item,Rejected,252560.18
RET0001189,O00008828,P00592,2024-08-23,Late Delivery,Requested,301635.89
RET0001190,O00005101,P00276,2025-06-27,Quality Issue,Refunded,1101.16
RET0001191,O00016697,P00555,2025-04-29,Late Delivery,Requested,52484.31
RET0001192,O00016182,P00828,2024-10-19,Late Delivery,Approved,64893.13
RET0001193,O00013382,P01116,2026-04-22,Late Delivery,Rejected,54220.79
RET0001194,O00008805,P00479,2024-07-25,Size Issue,Refunded,1788.38
RET0001195,O00000803,P00206,2024-06-04,Late Delivery,Approved,70241.73
RET0001196,O00017306,P00426,2025-05-15,Late Delivery,Rejected,60766.99
RET0001197,O00004733,P00424,2024-12-25,Changed Mind,Approved,10092.64
RET0001198,O00015665,P00387,2025-11-13,Late Delivery,Requested,173398.49
RET0001199,O00015224,P00267,2024-04-08,Late Delivery,Rejected,11066.73
RET0001200,O00023194,P00665,2024-05-20,Not as Described,Approved,50788.44
RET0001201,O00021756,P00326,2026-03-30,Changed Mind,Requested,200855.82
RET0001202,O00017149,P01067,2024-12-13,Changed Mind,Rejected,3904.03
RET0001203,O00009631,P01043,2026-01-09,Late Delivery,Rejected,20164.23
RET0001204,O00003502,P00740,2024-10-18,Wrong Item,Approved,48679.15
RET0001205,O00024205,P00403,2026-05-16,Changed Mind,Approved,208477.37
RET0001206,O00003401,P00190,2024-07-19,Changed Mind,Requested,30441.00
RET0001207,O00011802,P00552,2026-04-10,Quality Issue,Rejected,755.62
RET0001208,O00024277,P00117,2025-12-14,Wrong Item,Requested,90441.33
RET0001209,O00013957,P01175,2025-02-27,Quality Issue,Rejected,310617.02
RET0001210,O00008371,P00037,2024-08-14,Late Delivery,Rejected,187409.96
RET0001211,O99999999,P00311,2025-07-08,Quality Issue,Requested,109987.50
RET0001212,O00014654,P01163,2026-04-17,Wrong Item,Refunded,114690.83
RET0001213,O00017314,P00901,2025-01-25,Late Delivery,Refunded,43576.17
RET0001214,O00013223,P00845,2025-03-30,Wrong Item,Requested,86502.20
RET0001215,O00012152,P00081,2024-12-30,Changed Mind,Approved,17391.64
RET0001216,O00012653,P00920,2025-03-18,Late Delivery,Approved,93844.73
RET0001217,O00017067,P00842,2025-04-18,Late Delivery,Approved,10953.26
RET0001218,O00007073,P00905,2026-04-29,Wrong Item,Rejected,304238.24
RET0001219,O00006801,P00991,2024-10-23,Wrong Item,Rejected,30887.79
RET0001220,O00005228,P00581,2025-02-07,Wrong Item,Requested,75518.19
RET0001221,O00016196,P00293,2024-05-21,Not as Described,Approved,227432.90
RET0001222,O00014438,P00777,2024-03-24,Size Issue,Approved,46347.53
RET0001223,O00004023,P00769,2024-03-09,Wrong Item,Approved,3557.67
RET0001224,O00017339,P00124,2025-03-07,Late Delivery,Refunded,93119.61
RET0001225,O00003945,P00361,2026-01-24,Quality Issue,Approved,85411.57
RET0001226,O00001241,P00503,2026-01-16,Late Delivery,Approved,71360.88
RET0001227,O00002517,P00794,2024-11-04,Damaged,Refunded,49383.57
RET0001228,O00016108,P00760,2026-06-07,Changed Mind,Approved,86338.52
RET0001229,O00016968,P00067,2025-02-02,Wrong Item,Refunded,2636.91
RET0001230,O00012758,P00244,2024-09-11,Wrong Item,Requested,3222.88
RET0001231,O00020379,P00495,2025-08-14,Size Issue,Requested,210246.42
RET0001232,O00008100,P00082,2026-04-02,Quality Issue,Rejected,259091.83
RET0001233,O00006303,P01063,2026-03-28,Size Issue,Refunded,80150.23
RET0001234,O00023448,P00038,2025-09-07,Changed Mind,Approved,262396.10
RET0001235,O00023625,P00421,2026-01-09,Changed Mind,Rejected,135768.52
RET0001236,O00021880,P00727,2026-07-24,Size Issue,Rejected,1891.27
RET0001237,O00007196,P00489,2024-02-23,Wrong Item,Rejected,14910.34
RET0001238,O00000530,P01050,2025-12-20,Quality Issue,Refunded,12663.77
RET0001239,O00011507,P00835,2025-06-12,Quality Issue,Rejected,17360.82
RET0001240,O00022401,P00089,2025-03-19,Size Issue,Approved,117401.88
RET0001241,O00011534,P00055,2025-11-17,Size Issue,Refunded,1847.40
RET0001242,O00001564,P00533,2024-10-20,Size Issue,Approved,327243.80
RET0001243,O00012856,P00545,2024-12-22,Size Issue,Refunded,24743.38
RET0001244,O00009612,P00814,2024-04-09,Changed Mind,Requested,5356.79
RET0001245,O00002619,P01154,2025-09-06,Quality Issue,Refunded,95131.54
RET0001246,O00005514,P00867,2025-07-31,Quality Issue,Rejected,96412.30
RET0001247,O00021113,P00391,2024-02-15,Late Delivery,Requested,9853.95
RET0001248,O00004958,P00136,2025-03-13,Changed Mind,Refunded,41845.84
RET0001249,O00024323,P01031,2026-06-24,Size Issue,Refunded,21881.32
RET0001250,O00011923,P00522,2024-02-24,Late Delivery,Requested,153813.35
RET0001251,O00001704,P00260,2026-02-28,Late Delivery,Rejected,1552.88
RET0001252,O00014146,P00311,2026-01-14,Wrong Item,Approved,134127.22
RET0001253,O00006568,P00891,2024-12-11,Late Delivery,Refunded,927.48
RET0001254,O00019827,P00633,2024-11-09,Changed Mind,Approved,110537.57
RET0001255,O00024391,P00983,2024-06-09,Quality Issue,Refunded,4003.26
RET0001256,O00006568,P00891,2024-12-20,Damaged,Refunded,1083.19
RET0001257,O00006281,P00071,2024-12-13,Damaged,Rejected,18883.06
RET0001258,O00004109,P00597,2026-03-02,Damaged,Refunded,79710.40
RET0001259,O00016094,P00261,2024-06-28,Wrong Item,Requested,488.63
RET0001260,O00021676,P00117,2024-02-03,Damaged,Approved,18272.32
RET0001261,O00010960,P01091,2024-08-12,,Rejected,31094.36
RET0001262,O00006508,P00139,2026-01-20,Quality Issue,Rejected,34213.11
RET0001263,O00021235,P00382,2024-11-24,Wrong Item,Rejected,82718.98
RET0001264,O00010755,P00768,2025-09-04,Size Issue,Requested,17127.38
RET0001265,O00002723,P00326,2025-07-05,Wrong Item,Requested,491.94
RET0001266,O00003630,P00814,2025-08-14,Damaged,Rejected,-10
RET0001267,O00022476,P99999,2024-12-07,Wrong Item,Refunded,3086.04
RET0001268,O00006174,P01094,2024-03-19,Quality Issue,Approved,10014.36
RET0001269,O00022333,P00298,2026-05-02,Changed Mind,Rejected,213322.45
RET0001270,O00022771,P00291,2024-06-23,Wrong Item,Requested,264895.03
RET0001271,O00005591,P00364,2025-05-26,Changed Mind,Refunded,10036.70
RET0001272,O00011811,P00474,2024-05-18,Quality Issue,Approved,56336.39
RET0001273,O00014107,P00309,2024-04-10,Damaged,Requested,30209.75
RET0001274,O00011152,P00105,2024-05-03,Changed Mind,Rejected,64591.34
RET0001275,O00005333,P00899,2026-04-02,Size Issue,Requested,149440.77
RET0001276,O00001871,P01141,2026-05-21,Wrong Item,Approved,59920.58
RET0001277,O00011013,P01082,2025-01-05,Damaged,Requested,20043.69
RET0001278,O00019732,P00528,2025-01-12,Late Delivery,Approved,100951.29
RET0001279,O00003611,P00129,2026-06-30,Wrong Item,Refunded,20832.71
RET0001280,O00005053,P00406,2024-08-15,Size Issue,Rejected,81188.07
RET0001281,O00008210,P01035,2024-04-13,Damaged,Refunded,2376.78
RET0001282,O00002045,P00281,2026-04-18,Changed Mind,Approved,86118.08
RET0001283,O00024635,P01162,2024-05-14,Not as Described,Requested,86433.11
RET0001284,O00010156,P00159,2024-07-17,Wrong Item,Approved,3503.45
RET0001285,O00010034,P00945,2026-06-19,Size Issue,Requested,165043.51
RET0001286,O00023770,P00427,2026-05-31,Quality Issue,Rejected,57150.50
RET0001287,O00013445,P00912,2025-09-28,Damaged,Requested,70912.99
RET0001288,O00014057,P01008,2026-07-07,Quality Issue,Requested,122927.22
RET0001289,O00020211,P00892,2024-07-03,Size Issue,Rejected,98524.33
RET0001290,O00004467,P00297,2024-11-06,Late Delivery,Requested,8437.36
RET0001291,O00008935,P00021,2025-11-14,Size Issue,Approved,70369.50
RET0001292,O00004284,P00119,2024-03-28,Changed Mind,Approved,52515.11
RET0001293,O00011296,P00993,2024-04-21,Changed Mind,Rejected,54409.90
RET0001294,O00023410,P01061,2026-05-23,Not as Described,Approved,17429.06
RET0001295,O00000614,P00801,2025-04-04,Quality Issue,Refunded,11069.91
RET0001296,O00023189,P00254,2025-05-14,Changed Mind,Requested,14198.04
RET0001297,O00007423,P00530,2025-07-30,Quality Issue,Approved,151669.55
RET0001298,O00014928,P00300,2025-04-19,Not as Described,Rejected,5290.83
RET0001299,O00012374,P00799,2025-11-29,Size Issue,Refunded,201181.75
RET0001300,O00016689,P00162,2025-08-03,Not as Described,Approved,42737.49
RET0001301,O00019877,P01172,2024-09-09,Damaged,Refunded,104270.15
RET0001302,O00018708,P00425,2024-11-25,Late Delivery,Approved,14785.70
RET0001303,O00015457,P00242,2024-12-14,Changed Mind,Rejected,9982.83
RET0001304,O00024377,P00330,2024-01-30,Quality Issue,Refunded,147580.26
RET0001305,O00014095,P00830,2025-02-17,Wrong Item,Requested,25699.12
RET0001306,O00005378,P00996,2025-11-17,Size Issue,Approved,11135.64
RET0001307,O00013538,P00856,2026-07-21,Size Issue,Refunded,68250.16
RET0001308,O00010225,P01104,2024-09-18,Changed Mind,Approved,24685.10
RET0001309,O00016670,P00823,2026-06-27,Damaged,Rejected,111399.02
RET0001310,O00016071,P00473,2025-01-27,Quality Issue,Rejected,13106.35
RET0001311,O00006907,P00570,2025-05-11,Wrong Item,Approved,163080.02
RET0001312,O00003923,P01131,2026-01-17,Not as Described,Refunded,2689.15
RET0001313,O00018951,P00643,2024-10-17,Late Delivery,Refunded,15882.47
RET0001314,O00005573,P00421,2025-10-20,Late Delivery,Rejected,1361.24
RET0001315,O00002026,P00202,2026-02-22,Wrong Item,Requested,94304.38
RET0001316,O00018156,P00539,2025-09-17,Quality Issue,Refunded,177859.12
RET0001317,O00003115,P01028,2025-05-01,Late Delivery,Rejected,12399.23
RET0001318,O00000534,P00622,2025-09-11,Quality Issue,Rejected,5422.23
RET0001319,O00010832,P00614,2025-12-27,Changed Mind,Rejected,175502.20
RET0001320,O00010652,P00086,2024-10-16,Size Issue,Rejected,1192.53
RET0001321,O00024458,P00990,2025-03-11,Size Issue,Refunded,30634.78
RET0001322,O00004494,P00817,2026-03-27,Quality Issue,Rejected,11371.17
RET0001323,O00012966,P00046,2024-07-12,Changed Mind,Approved,42886.85
RET0001324,O00016577,P00329,2025-01-12,Damaged,Refunded,104709.31
RET0001325,O00014207,P00769,2026-05-01,Size Issue,Requested,40828.89
RET0001326,O00007765,P01092,2024-10-02,Damaged,Refunded,15228.99
RET0001327,O00013990,P00570,2026-06-09,Size Issue,Rejected,86249.31
RET0001328,O00017463,P00751,2024-08-20,Changed Mind,Requested,29179.36
RET0001329,O00004523,P00607,2024-01-25,Damaged,Rejected,1158.57
RET0001330,O00022666,P00738,2025-03-26,Damaged,Requested,111140.44
RET0001331,O00010271,P00335,2024-02-12,Late Delivery,Requested,23089.26
RET0001332,O00024738,P00363,2025-08-06,Quality Issue,Requested,37740.05
RET0001333,O00018188,P00281,2025-08-12,Not as Described,Requested,74175.01
RET0001334,O00001160,P00997,2024-10-29,Not as Described,Refunded,5205.90
RET0001335,O00022573,P00397,2025-09-30,Not as Described,Approved,175985.64
RET0001336,O00000595,P00071,2025-03-17,Late Delivery,Rejected,7441.22
RET0001337,O00008564,P00614,2025-06-04,Damaged,Refunded,117862.32
RET0001338,O00009631,P01043,2026-01-17,Size Issue,Requested,18390.15
RET0001339,O00004104,P00104,2024-06-14,Damaged,Requested,205416.47
RET0001340,O00021534,P00282,2024-02-26,Late Delivery,Rejected,9764.46
RET0001341,O00004215,P01114,2025-07-17,Late Delivery,Approved,145098.09
RET0001342,O00008234,P00934,2025-02-07,Not as Described,Requested,135360.06
RET0001343,O00011460,P00453,2025-06-23,Wrong Item,Approved,9378.58
RET0001344,O00010452,P00430,2026-06-16,Damaged,Approved,56896.37
RET0001345,O00003680,P00099,2025-01-01,Not as Described,Refunded,173992.45
RET0001346,O00010011,P00529,2024-03-24,Wrong Item,Rejected,29146.83
RET0001347,O00006251,P00136,2024-06-07,Not as Described,Rejected,65580.43
RET0001348,O00020357,P00165,2024-06-04,Quality Issue,Rejected,160969.26
RET0001349,O00018439,P01077,2026-04-06,Late Delivery,Refunded,354741.62
RET0001350,O00014540,P00480,2024-08-15,Changed Mind,Approved,6018.29
RET0001351,O00009523,P00042,2026-03-24,Size Issue,UNKNOWN,41643.75
RET0001352,O00010332,P00176,2024-04-12,Quality Issue,Rejected,52245.89
RET0001353,O00020175,P00600,2024-10-28,Not as Described,Approved,59272.39
RET0001354,O00002043,P00807,2025-06-25,Damaged,Rejected,3145.79
RET0001355,O00014698,P00994,2024-05-28,Wrong Item,Requested,15074.24
RET0001356,O00005214,P00104,2025-03-26,Changed Mind,Requested,19237.92
RET0001357,O00001392,P00573,2025-10-06,Size Issue,Requested,77595.95
RET0001358,O00021272,P00677,2024-09-08,,Requested,124044.26
RET0001359,O00002640,P00210,2026-02-19,Wrong Item,Approved,4969.65
RET0001360,O00022710,P00816,2025-06-07,Quality Issue,Approved,55624.90
RET0001361,O00012452,P00488,2024-08-28,Quality Issue,Requested,186169.50
RET0001362,O00011145,P01113,2025-06-25,Damaged,Approved,18682.09
RET0001363,O00020783,P00246,2025-09-27,Changed Mind,Rejected,930.15
RET0001364,O00016103,P00907,2025-08-29,Quality Issue,Rejected,98693.81
RET0001365,O00000181,P00227,2025-10-04,Wrong Item,Requested,217134.25
RET0001366,O00023476,P01038,2025-02-28,Size Issue,Requested,9053.72
RET0001367,O00004837,P00512,2024-07-06,Changed Mind,Requested,4169.77
RET0001368,O00013287,P00929,2025-10-09,Not as Described,Refunded,55674.68
RET0001369,O00009658,P00288,2025-06-30,Late Delivery,Rejected,205158.35
RET0001370,O00013622,P00023,2025-03-15,Changed Mind,Approved,379206.36
RET0001371,O00000380,P00019,2024-10-10,Quality Issue,Refunded,948.91
RET0001372,O00004329,P00645,2025-01-14,Quality Issue,Approved,11715.41
RET0001373,O00011873,P00770,2025-03-16,Damaged,Rejected,497002.18
BADRET1374,O00020202,P00888,2024-07-03,Wrong Item,Refunded,4476.14
RET0001375,O00010815,P00119,2026-04-12,Late Delivery,Approved,85825.29
RET0001376,O00015899,P00330,2024-08-28,Quality Issue,Approved,107790.56
RET0001377,O00004788,P00056,2025-09-27,Wrong Item,Rejected,71429.82
RET0001378,O00006939,P01098,2024-03-11,Late Delivery,Requested,121327.00
RET0001379,O00012133,P00793,2024-07-12,Changed Mind,Rejected,116281.39
RET0001380,O00016280,P00248,2025-08-25,Quality Issue,Approved,18562.97
RET0001381,O00012618,P01159,2025-09-09,Not as Described,Requested,106798.97
RET0001382,O00000534,P00088,2025-09-11,Not as Described,Approved,27508.70
RET0001383,O00004773,P00354,2024-02-01,Quality Issue,Refunded,17782.64
