product_id,product_name,category,subcategory,brand,unit_price,cost_price,stock_quantity,supplier_id,product_rating,created_date,is_active
P01138,Apex Watches Model 1138,Fashion,Watches,Apex,39100.00,31478.57,741,S0091,2.5,2023-08-27,Y
P01139,Orbit Snacks Model 1139,Grocery,Snacks,Orbit,2760.00,2184.91,-5,S0054,4.9,2022-06-03,true
P01140,BookNest Furniture Model 1140,Home,Furniture,BookNest,18698.00,12589.47,952,S0039,3.5,2023-08-07,0
P01141,Apex Kitchen Model 1141,Home,Kitchen,Apex,34348.00,21166.06,769,S0009,3.7,2023-08-06,No
P01142,HomeCraft Bedding Model 1142,Home,Bedding,HomeCraft,77594.00,56628.40,638,S0006,2.9,2022-05-24,No
P01143,Apex Footwear Model 1143,Fashion,Footwear,Apex,77245.00,34809.34,645,S0086,3.5,2023-10-09,Y
P01144,Pixel Business Model 1144,Books,Business,Pixel,4610.00,3405.54,295,S0082,4.5,2025-01-26,1
P01145,Swift Laptops Model 1145,Electronics,Laptops,Swift,4691.00,2546.17,367,S0050,4.5,2024-01-09,1
P01146,Nova Team Sports Model 1146,Sports,Team Sports,Nova,15447.00,10776.54,255,S0065,3.6,2021-07-30,true
P01147,BookNest Men Model 1147,Fashion,Men,BookNest,51899.00,29906.53,588,S0013,4.8,2025-05-23,false
P01148,PrimeFit Hair Care Model 1148,Beauty,Hair Care,PrimeFit,1865.00,1519.87,374,S0061,2.9,2023-03-08,No
P01149,HomeCraft Outdoor Model 1149,Sports,Outdoor,HomeCraft,46858.00,23200.31,584,S0070,2.9,2025-11-23,No
P01150,BookNest Bags Model 1150,Fashion,Bags,BookNest,72407.00,37739.18,211,S0036,4.5,2024-08-07,N
P01151,BookNest Mobiles Model 1151,Electronics,Mobiles,BookNest,33691.00,16756.86,542,S0062,4.0,2025-02-09,true
P01152,Orbit Household Model 1152,Grocery,Household,Orbit,2064.00,1644.73,895,S0086,2.9,2021-02-27,Y
P01153,UrbanCo Mobiles Model 1153,Electronics,Mobiles,UrbanCo,23509.00,16826.36,944,S0052,4.7,2025-07-26,0
P01154,HomeCraft Hair Care Model 1154,Beauty,Hair Care,HomeCraft,2182.00,1522.00,245,S0017,3.2,2025-08-10,Yes
P01155,Zenith Appliances Model 1155,Home,Appliances,Zenith,2432.00,1446.79,289,S0075,3.6,2023-04-08,No
P01156,Zenith Business Model 1156,Books,Business,Zenith,4271.00,2288.89,829,S0033,2.6,2021-11-09,Y
P01157,GreenLeaf Team Sports Model 1157,Sports,Team Sports,GreenLeaf,15805.00,12518.71,920,S0060,4.3,2023-12-29,0
P01158,Zenith Mobiles Model 1158,Electronics,Mobiles,Zenith,39811.00,27945.65,888,S0069,3.6,2023-04-12,N
P01159,Orbit Cameras Model 1159,Electronics,Cameras,Orbit,39673.00,27458.83,326,S0028,3.1,2025-10-19,true
P01160,Pixel Bedding Model 1160,Home,Bedding,Pixel,54601.00,36930.57,304,S0036,3.7,2021-03-13,Yes
P01161,GreenLeaf Makeup Model 1161,Beauty,Makeup, greenleaf ,2576.00,1503.99,515,S0038,4.3,2021-09-10,No
P01162,GreenLeaf Watches Model 1162,Fashion,Watches,GreenLeaf,-250.00,31191.46,512,S0089,4.4,2025-09-07,false
P01163,UrbanCo Footwear Model 1163,Fashion,Footwear,UrbanCo,53481.00,32739.74,421,S0051,3.2,2023-09-25,false
P01164,UrbanCo Snacks Model 1164,Grocery,Snacks,UrbanCo,2668.00,1896.90,292,S0055,2.9,2024-03-27,1
P01165,GlowCare Cameras Model 1165,Electronics,Cameras,GlowCare,60611.00,32529.61,625,S0033,4.6,2021-10-20,N
P01166,Apex Footwear Model 1166,Fashion,Footwear,Apex,50602.00,23937.52,381,S0074,4.2,2023-05-02,No
P01167,PrimeFit Staples Model 1167,Grocery,Staples,PrimeFit,2654.00,1542.37,830,S0057,2.6,2021-01-22,No
P01168,GreenLeaf Footwear Model 1168,Fashion,Footwear,GreenLeaf,46642.00,37793.67,424,S0024,2.8,2024-07-26,true
P01169,Orbit Fragrance Model 1169,Beauty,Fragrance,Orbit,4600.00,3678.39,839,S0100,4.8,2021-04-09,N
P01170,HomeCraft Business Model 1170,Books,Business,HomeCraft,4448.00,3609.19,758,S0011,4.6,2024-12-12,true
P01171,Orbit Makeup Model 1171,Beauty,Makeup,Orbit,2478.00,1522.12,409,S0028,4.4,2024-11-03,No
P01172,Swift Audio Model 1172,Electronics,Audio,Swift,66830.00,38630.64,327,S0017,3.8,2024-06-23,Yes
P01173,GlowCare Bedding Model 1173,Home,Bedding,GlowCare,14722.00,8407.45,697,S0008,3.2,2022-09-02,true
P01174,HomeCraft Accessories Model 1174,Electronics,Accessories,HomeCraft,48568.00,39801.10,871,S0064,3.4,2024-11-06,Y
P01175,Pixel Accessories Model 1175,Electronics,Accessories,Pixel,57124.00,28844.85,950,S0070,4.3,2023-03-26,Yes
P01176,Zenith Decor Model 1176,Home,Decor,Zenith,18590.00,11649.09,880,S0038,4.5,2023-05-17,true
P01177,Nova Beverages Model 1177,Grocery,Beverages,Nova,2447.00,1654.49,550,S0082,3.6,2024-10-19,0
P01178,Apex Business Model 1178,Books,Business,Apex,2356.00,1929.44,807,S0014,2.8,2024-12-13,Yes
P01179,GlowCare Personal Care Model 1179,Beauty,Personal Care,GlowCare,2646.00,1254.39,613,S0035,3.2,2022-09-29,true
P01180,GreenLeaf Fragrance Model 1180,Beauty,Fragrance,GreenLeaf,FREE,49.74,160,S0035,4.4,2023-07-06,No
P00001, URBANCO SNACKS MODEL 1 ,Grocery,Snacks,UrbanCo,1194.00,914.75,528,S0042,3.2,2026-06-30,false
P00002, NOVA OUTDOOR MODEL 2 ,Sports,Outdoor,Nova,22560.00,12160.62,125,S0097,4.0,2026-06-30,true
P00003, HOMECRAFT STAPLES MODEL 3 ,Grocery,Staples,HomeCraft,884.00,463.28,603,S0066,4.3,2026-06-30,1
P00004, PIXEL AUDIO MODEL 4 ,Electronics,Audio,Pixel,22353.00,17117.19,781,S0046,4.3,2026-06-30,Y
P00005, NOVA CHILDREN MODEL 5 ,Books,Children,Nova,833.00,587.03,271,S0023,4.1,2026-06-30,1
P00006, GLOWCARE FICTION MODEL 6 ,Books,Fiction,GlowCare,3835.00,3114.81,201,S0037,2.9,2026-06-30,0
P00007, ZENITH HAIR CARE MODEL 7 ,Beauty,Hair Care,Zenith,4628.00,2682.66,127,S0049,3.2,2026-06-30,N
P00008, ZENITH SKIN CARE MODEL 8 ,Beauty,Skin Care,Zenith,1716.00,1049.64,983,S0030,3.9,2026-06-30,true
P00009, URBANCO HOUSEHOLD MODEL 9 ,Grocery,Household,UrbanCo,1619.00,1301.13,232,S0060,4.9,2026-06-30,false
P00010, URBANCO AUDIO MODEL 10 ,Electronics,Audio,UrbanCo,39606.00,22681.35,973,S0025,4.0,2026-06-30,No
P00011, URBANCO WOMEN MODEL 11 ,Fashion,Women,UrbanCo,37873.00,30971.33,598,S0038,4.1,2026-06-30,0
P00012, HOMECRAFT OUTDOOR MODEL 12 ,Sports,Outdoor,HomeCraft,69172.00,35352.21,466,S0035,4.7,2026-06-30,0
P00013, APEX BUSINESS MODEL 13 ,Books,Business,Apex,3995.00,1819.16,817,S0008,4.9,2026-06-30,Yes
P00014, HOMECRAFT LAPTOPS MODEL 14 ,Electronics,Laptops,HomeCraft,66670.00,50428.62,29,S0075,3.1,2026-06-30,0
P00015, NOVA BAGS MODEL 15 ,Fashion,Bags,Nova,37726.00,17040.56,878,S0084,3.5,2026-06-30,true
P00016, ORBIT FICTION MODEL 16 ,Books,Fiction,Orbit,146.00,107.86,572,S0057,4.4,2026-06-30,N
P00017, APEX HOUSEHOLD MODEL 17 ,Grocery,Household,Apex,1197.00,947.74,896,S0002,3.8,2026-06-30,1
P00018, ORBIT PERSONAL CARE MODEL 18 ,Beauty,Personal Care,Orbit,1789.00,949.18,338,S0019,3.4,2026-06-30,Yes
P00019, ORBIT TECHNOLOGY MODEL 19 ,Books,Technology,Orbit,3133.00,2262.91,424,S0005,4.0,2026-06-30,0
P00020, URBANCO APPLIANCES MODEL 20 ,Home,Appliances,UrbanCo,22574.00,17303.98,200,S0060,4.2,2026-06-30,true
