order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI000007762,O00003115,P00712,4,872.00,20.00,2790.40
OI000007763,O00003115,P01028,5,4718.00,5.00,22410.50
OI000007764,O00003116,P00093,1,43101.00,0.00,43101.00
OI000007765,O00003116,P00828,3,4143.00,10.00,11186.10
OI000007766,O00003116,P00495,2,69133.00,0.00,138266.00
OI000007767,O00003117,P00819,3,73439.00,0.00,220317.00
OI000007768,O00003117,P00217,2,10872.00,0.00,21744.00
OI000007769,O00003117,P99999,1,7015.00,0.00,7015.00
OI000007770,O00003118,P00763,3,3794.00,0.00,11382.00
OI000007771,O00003118,P00481,4,659.00,0.00,2636.00
OI000007772,O00003119,P00386,4,4266.00,5.00,16210.80
OI000007773,O00003119,P00752,5,12413.00,15.00,52755.25
OI000007774,O00003119,P00880,4,75401.00,10.00,271443.60
OI000007775,O00003120,P01146,5,15447.00,10.00,69511.50
OI000007776,O00003121,P00571,4,24488.00,10.00,88156.80
OI000007777,O00003122,P00337,4,12330.00,0.00,49320.00
OI000007778,O00003122,P00441,3,30855.00,15.00,78680.25
OI000007779,O00003123,P00686,3,78181.00,20.00,187634.40
OI000007780,O00003123,P00725,1,3063.00,0.00,3063.00
OI000007781,O00003123,P00446,2,4387.00,20.00,7019.20
OI000007782,O00003123,P00954,4,326.00,15.00,1108.40
OI000007783,O00003124,P00289,1,59149.00,0.00,59149.00
OI000007784,O00003124,P00491,5,58594.00,0.00,292970.00
OI000007785,O00003125,P00211,3,74651.00,0.00,223953.00
OI000007786,O00003125,P01091,3,37919.00,5.00,108069.15
OI000007787,O00003125,P01017,1,27514.00,5.00,26138.30
OI000007788,O00003125,P00113,4,58714.00,10.00,211370.40
OI000007789,O00003126,P00713,4,4905.00,0.00,19620.00
OI000007790,O00003126,P00871,2,3162.00,5.00,6007.80
OI000007791,O00003127,P00789,4,3755.00,0.00,15020.00
OI000007792,O99999999,P00152,3,35995.00,15.00,91787.25
OI000007793,O00003127,P00999,2,24750.00,20.00,39600.00
OI000007794,O00003127,P01130,4,7082.00,0.00,28328.00
OI000007795,O00003128,P00741,5,49998.00,20.00,199992.00
OI000007796,O00003128,P00810,2,26953.00,15.00,45820.10
OI000007797,O00003129,P00530,5,56644.00,0.00,283220.00
OI000007798,O00003129,P00210,1,329.00,20.00,263.20
OI000007799,O00003129,P00914,5,71819.00,20.00,287276.00
OI000007800,O00003129,P00102,5,19024.00,20.00,76096.00
OI000007801,O00003130,P00403,2,23969.00,0.00,47938.00
OI000007802,O00003130,P00837,3,4464.00,15.00,11383.20
OI000007803,O00003130,P00214,5,7631.00,20.00,30524.00
OI000007804,O00003131,P00707,1,40144.00,5.00,38136.80
OI000007805,O00003131,P00402,3,952.00,0.00,2856.00
OI000007806,O00003132,P00363,1,4922.00,0.00,4922.00
OI000007807,O00003132,P00005,3,833.00,10.00,2249.10
OI000007808,O00003133,P00779,3,76912.00,5.00,219199.20
OI000007809,O00003133,P00481,2,659.00,0.00,1318.00
OI000007810,O00003134,P00656,2,3510.00,0.00,7020.00
OI000007811,O00003134,P00439,5,23482.00,0.00,117410.00
OI000007812,O00003135,P00089,3,67832.00,0.00,203496.00
OI000007813,O00003136,P00914,3,71819.00,0.00,215457.00
OI000007814,O00003136,P00101,5,14092.00,0.00,70460.00
OI000007815,O00003136,P00092,2,53244.00,10.00,95839.20
OI000007816,O00003137,P00764,4,4375.00,0.00,17500.00
OI000007817,O00003138,P00112,3,468.00,5.00,1333.80
OI000007818,O00003138,P00787,4,940.00,0.00,3760.00
OI000007819,O00003138,P01056,5,33992.00,5.00,161462.00
OI000007820,O00003139,P00083,1,3448.00,15.00,2930.80
OI000007821,O00003139,P00081,5,29940.00,5.00,142215.00
OI000007822,O00003140,P00592,2,77532.00,15.00,131804.40
OI000007823,O00003140,P00092,1,53244.00,5.00,50581.80
OI000007824,O00003140,P00330,2,57359.00,15.00,97510.30
OI000007825,O00003140,P00201,1,2708.00,0.00,2708.00
OI000007826,O00003141,P00512,2,2440.00,10.00,4392.00
OI000007827,O00003141,P00524,2,55852.00,0.00,111704.00
OI000007828,O00003141,P01095,4,58532.00,20.00,187302.40
OI000007829,O00003142,P00775,4,51300.00,0.00,205200.00
OI000007830,O00003143,P00147,4,33599.00,0.00,134396.00
OI000007831,O00003143,P00172,3,1040.00,0.00,3120.00
OI000007832,O00003143,P00532,2,2601.00,0.00,5202.00
OI000007833,O00003143,P00705,3,69944.00,20.00,167865.60
OI000007834,O00003144,P00048,2,2317.00,5.00,4402.30
OI000007835,O00003144,P01144,3,4610.00,5.00,13138.50
OI000007836,O00003144,P00752,2,12413.00,15.00,21102.10
OI000007837,O00003144,P00413,1,2180.00,20.00,1744.00
OI000007838,O00003145,P00439,2,23482.00,15.00,39919.40
OI000007839,O00003145,P00432,5,25436.00,0.00,127180.00
OI000007840,O00003145,P00586,3,4876.00,0.00,14628.00
OI000007841,O00003145,P00689,4,1883.00,5.00,7155.40
OI000007842,O00003146,P00639,2,35922.00,15.00,61067.40
OI000007843,O00003146,P00642,5,2926.00,20.00,11704.00
OI000007844,O00003146,P00190,2,4994.00,10.00,8989.20
OI000007845,O00003146,P00934,3,2357.00,20.00,5656.80
OI000007846,O00003147,P00648,2,3864.00,0.00,7728.00
OI000007847,O00003147,P00790,5,18380.00,0.00,91900.00
OI000007848,O00003147,P00963,2,4388.00,0.00,8776.00
OI000007849,O00003147,P00600,2,39969.00,0.00,79938.00
OI000007850,O00003148,P00159,3,835.00,15.00,2129.25
OI000007851,O00003148,P00007,3,4628.00,15.00,11801.40
OI000007852,O00003148,P00120,5,2540.00,10.00,11430.00
OI000007853,O00003149,P00541,3,66855.00,20.00,160452.00
OI000007854,O00003150,P00749,5,33044.00,0.00,165220.00
OI000007855,O00003150,P01021,3,7191.00,0.00,21573.00
OI000007856,O00003150,P00821,5,301.00,15.00,1279.25
OI000007857,O00003151,P00598,5,306.00,5.00,1453.50
OI000007858,O00003151,P01125,3,596.00,5.00,1698.60
OI000007859,O00003152,P00665,5,32760.00,15.00,139230.00
OI000007860,O00003152,P00895,1,41300.00,15.00,35105.00
OI000007861,O00003153,P00299,5,75744.00,15.00,321912.00
OI000007862,O00003153,P00864,2,3826.00,5.00,7269.40
OI000007863,O00003153,P00755,4,11997.00,5.00,45588.60
OI000007864,O00003153,P00019,2,3133.00,20.00,5012.80
OI000007865,O00003154,P00872,5,70620.00,0.00,353100.00
OI000007866,O00003154,P00462,4,3955.00,0.00,15820.00
OI000007867,O00003154,P00879,1,4460.00,0.00,4460.00
OI000007868,O00003154,P00093,1,43101.00,0.00,43101.00
OI000007869,O00003155,P00785,5,741.00,0.00,3705.00
OI000007870,O00003156,P00593,3,14994.00,0.00,44982.00
OI000007871,O00003157,P00979,1,203.00,15.00,172.55
OI000007872,O00003157,P00870,3,47858.00,0.00,143574.00
OI000007873,O00003158,P00035,1,1208.00,0.00,1208.00
OI000007874,O00003159,P00504,4,77713.00,20.00,248681.60
OI000007875,O00003159,P01075,3,70645.00,10.00,190741.50
OI000007876,O00003159,P00202,4,59064.00,20.00,189004.80
OI000007877,O00003159,P00083,2,3448.00,0.00,6896.00
OI000007878,O00003160,P01120,5,22158.00,0.00,110790.00
OI000007879,O00003160,P00053,3,1722.00,5.00,4907.70
OI000007880,O00003161,P01074,5,76952.00,0.00,384760.00
OI000007881,O00003161,P00059,5,2557.00,0.00,12785.00
OI000007882,O00003161,P00631,4,27003.00,0.00,108012.00
OI000007883,O00003161,P00247,4,34167.00,0.00,136668.00
OI000007884,O00003162,P00695,2,78474.00,0.00,156948.00
OI000007885,O00003162,P00522,3,60619.00,5.00,172764.15
OI000007886,O00003162,P00223,1,61656.00,0.00,61656.00
OI000007887,O00003162,P00892,1,4079.00,20.00,3263.20
OI000007888,O00003163,P00228,4,23683.00,10.00,85258.80
OI000007889,O00003163,P00641,3,2579.00,0.00,7737.00
OI000007890,O00003164,P00260,2,2474.00,0.00,4948.00
OI000007891,O00003164,P01128,4,3900.00,10.00,14040.00
OI000007892,O00003164,P00411,5,64070.00,10.00,288315.00
OI000007893,O00003165,P00107,1,2995.00,15.00,2545.75
OI000007894,O00003165,P00661,2,29970.00,0.00,59940.00
OI000007895,O00003165,P00933,1,2751.00,0.00,2751.00
OI000007896,O00003165,P00120,2,2540.00,5.00,4826.00
OI000007897,O00003166,P00295,3,4597.00,0.00,13791.00
OI000007898,O00003166,P00565,3,36722.00,20.00,88132.80
OI000007899,O00003166,P00867,3,26587.00,0.00,79761.00
OI000007900,O00003166,P00533,2,77352.00,5.00,146968.80
OI000007901,O00003167,P00219,1,3785.00,5.00,3595.75
OI000007902,O00003167,P00630,5,50167.00,10.00,225751.50
OI000007903,O00003167,P00888,3,2826.00,0.00,8478.00
OI000007904,O00003168,P00988,1,3957.00,0.00,3957.00
OI000007905,O00003168,P00482,3,49492.00,0.00,148476.00
OI000007906,O00003169,P00554,4,21518.00,0.00,86072.00
OI000007907,O00003169,P00031,5,50906.00,15.00,216350.50
OI000007908,O00003169,P01153,3,23509.00,10.00,63474.30
OI000007909,O00003169,P00318,5,54895.00,20.00,219580.00
OI000007910,O00003170,P00923,5,3229.00,0.00,16145.00
OI000007911,O00003171,P00088,2,4383.00,15.00,7451.10
OI000007912,O00003171,P00642,3,2926.00,10.00,7900.20
OI000007913,O00003172,P00501,2,52809.00,0.00,105618.00
OI000007914,O00003172,P00908,3,2194.00,10.00,5923.80
OI000007915,O00003172,P00222,3,14987.00,0.00,44961.00
OI000007916,O00003172,P00463,5,4161.00,20.00,16644.00
OI000007917,O00003173,P00432,5,25436.00,5.00,120821.00
OI000007918,O00003174,P00058,5,68345.00,5.00,324638.75
OI000007919,O00003174,P00257,4,1006.00,15.00,3420.40
OI000007920,O00003175,P00519,4,46704.00,0.00,186816.00
OI000007921,O00003175,P01056,3,33992.00,5.00,96877.20
OI000007922,O00003175,P00984,4,77444.00,5.00,294287.20
OI000007923,O00003176,P00154,1,2994.00,15.00,2544.90
OI000007924,O00003176,P00415,5,36802.00,20.00,147208.00
OI000007925,O00003177,P00392,5,3137.00,0.00,15685.00
OI000007926,O00003177,P00657,4,58594.00,0.00,234376.00
OI000007927,O00003177,P00316,3,44880.00,15.00,114444.00
OI000007928,O00003177,P00611,1,299.00,10.00,269.10
OI000007929,O00003178,P00043,5,13291.00,20.00,53164.00
OI000007930,O00003178,P00528,3,3003.00,0.00,9009.00
OI000007931,O00003179,P00179,2,3511.00,10.00,6319.80
OI000007932,O00003179,P00648,3,3864.00,5.00,11012.40
OI000007933,O00003179,P00705,4,69944.00,5.00,265787.20
OI000007934,O00003179,P00776,5,39346.00,20.00,157384.00
OI000007935,O00003180,P01052,5,247.00,20.00,988.00
OI000007936,O00003180,P00287,1,809.00,10.00,728.10
OI000007937,O00003181,P00068,4,10386.00,0.00,41544.00
OI000007938,O00003182,P01104,2,8409.00,10.00,15136.20
OI000007939,O00003182,P00729,2,1995.00,0.00,3990.00
OI000007940,O00003182,P00152,5,35995.00,20.00,143980.00
OI000007941,O00003183,P00229,2,3724.00,0.00,7448.00
OI000007942,O00003183,P00827,3,2097.00,0.00,6291.00
OI000007943,O00003184,P00291,3,831.00,20.00,1994.40
OI000007944,O00003184,P00688,3,4255.00,15.00,10850.25
OI000007945,O00003184,P00448,5,40209.00,15.00,170888.25
OI000007946,O00003185,P00684,4,4415.00,20.00,14128.00
OI000007947,O00003185,P00937,2,8879.00,5.00,16870.10
OI000007948,O00003186,P00584,5,978.00,0.00,4890.00
OI000007949,O00003186,P00559,2,79376.00,5.00,150814.40
OI000007950,O00003187,P00896,1,4881.00,5.00,4636.95
OI000007951,O00003187,P00775,5,51300.00,20.00,205200.00
OI000007952,O00003187,P00087,4,1144.00,0.00,4576.00
OI000007953,O00003188,P00497,5,31277.00,0.00,156385.00
OI000007954,O00003188,P00745,3,4750.00,10.00,12825.00
OI000007955,O00003189,P00141,4,40750.00,5.00,154850.00
OI000007956,O00003189,P00974,5,3545.00,15.00,15066.25
OI000007957,O00003190,P00852,5,4693.00,10.00,21118.50
OI000007958,O00003190,P00523,1,57697.00,5.00,54812.15
OI000007959,O00003190,P01095,3,58532.00,5.00,166816.20
OI000007960,O00003190,P01070,4,3344.00,5.00,12707.20
OI000007961,O00003191,P00176,1,FREE,0.00,4520.00
OI000007962,O00003192,P00058,3,68345.00,0.00,205035.00
OI000007963,O00003192,P00205,1,35862.00,20.00,28689.60
OI000007964,O00003193,P00095,1,2623.00,15.00,2229.55
OI000007965,O00003193,P00767,1,28090.00,15.00,23876.50
OI000007966,O00003194,P00035,2,1208.00,0.00,2416.00
OI000007967,O00003194,P00913,5,47405.00,20.00,189695.00
OI000007968,O00003195,P01100,2,2844.00,20.00,4550.40
OI000007969,O00003196,P00264,3,13430.00,10.00,36261.00
OI000007970,O00003196,P01150,1,72407.00,20.00,57925.60
OI000007971,O00003196,P00894,4,44431.00,0.00,177724.00
OI000007972,O00003196,P00255,4,46762.00,0.00,187048.00
OI000007973,O00003197,P00346,1,25886.00,10.00,23297.40
OI000007974,O00003198,P00253,2,79994.00,10.00,143989.20
OI000007975,O00003199,P00593,4,14994.00,10.00,53978.40
OI000007976,O00003200,P00909,3,2197.00,0.00,6591.00
OI000007977,O00003200,P00166,5,2088.00,10.00,9396.00
OI000007978,O00003201,P00197,4,35871.00,0.00,143484.00
OI000007979,O00003202,P00402,3,952.00,15.00,2427.60
OI000007980,O00003202,P00577,3,96.00,5.00,273.60
OI000007981,O00003202,P00184,4,41296.00,5.00,156924.80
OI000007982,O00003202,P00074,4,46716.00,5.00,177520.80
OI000007983,O00003203,P01150,4,72407.00,5.00,275146.60
OI000007984,O00003203,P00942,4,68816.00,15.00,233974.40
OI000007985,O00003203,P00825,1,21677.00,0.00,21677.00
OI000007986,O00003204,P01008,2,7461.00,20.00,11937.60
OI000007987,O00003204,P00786,4,1827.00,5.00,6942.60
OI000007988,O00003204,P01036,4,53560.00,5.00,203528.00
OI000007989,O00003205,P00578,1,16546.00,5.00,15718.70
OI000007990,O00003205,P00374,1,726.00,10.00,653.40
OI000007991,O00003205,P00711,2,7125.00,0.00,14250.00
OI000007992,O00003206,P01123,4,60845.00,0.00,243380.00
OI000007993,O00003206,P00351,3,65226.00,0.00,195678.00
OI000007994,O00003206,P00320,5,46583.00,15.00,197977.75
OI000007995,O00003207,P00598,1,306.00,0.00,306.00
OI000007996,O00003208,P00030,1,23744.00,15.00,20182.40
OI000007997,O00003208,P00821,2,301.00,20.00,481.60
OI000007998,O00003208,P00557,2,45511.00,10.00,81919.80
OI000007999,O00003209,P00888,1,2826.00,15.00,2402.10
OI000008000,O00003209,P00570,2,83.00,10.00,149.40
OI000008001,O00003209,P01167,4,2654.00,0.00,10616.00
OI000008002,O00003209,P00794,4,53584.00,0.00,214336.00
OI000008003,O00003210,P00487,2,9810.00,0.00,19620.00
OI000008004,O00003210,P00306,5,4114.00,0.00,20570.00
OI000008005,O00003210,P00181,4,15947.00,0.00,63788.00
OI000008006,O00003211,P00290,2,10894.00,0.00,21788.00
OI000008007,O00003212,P00134,3,2278.00,20.00,5467.20
OI000008008,O00003212,P01005,1,44294.00,0.00,44294.00
OI000008009,O00003212,P00356,3,8532.00,5.00,24316.20
OI000008010,O00003212,P00961,2,46845.00,0.00,93690.00
OI000008011,O00003213,P00066,1,44782.00,10.00,40303.80
OI000008012,O00003214,P01062,3,28788.00,0.00,86364.00
OI000008013,O00003215,P00293,4,4357.00,20.00,13942.40
OI000008014,O00003215,P00963,4,4388.00,0.00,17552.00
OI000008015,O00003215,P00951,2,38296.00,5.00,72762.40
OI000008016,O00003216,P00490,1,68024.00,20.00,54419.20
OI000008017,O00003216,P01110,2,3030.00,0.00,6060.00
OI000008018,O00003216,P00526,4,3308.00,10.00,11908.80
OI000008019,O00003216,P00055,5,1489.00,0.00,7445.00
OI000008020,O00003217,P01061,two,23166.00,15.00,59073.30
OI000008021,O00003217,P00435,1,34920.00,15.00,29682.00
OI000008022,O00003217,P01133,4,2768.00,20.00,8857.60
OI000008023,O00003217,P00984,2,77444.00,20.00,123910.40
OI000008024,O00003218,P00516,5,59601.00,0.00,298005.00
OI000008025,O00003218,P00868,3,2968.00,0.00,8904.00
OI000008026,O00003219,P00942,4,68816.00,0.00,275264.00
OI000008027,O00003219,P01017,1,27514.00,15.00,23386.90
OI000008028,O00003219,P00383,4,3231.00,20.00,10339.20
OI000008029,O00003219,P00862,5,662.00,0.00,3310.00
OI000008030,O00003220,P01076,5,25260.00,5.00,119985.00
OI000008031,O00003220,P00150,1,26009.00,0.00,26009.00
OI000008032,O00003220,P00756,1,25502.00,20.00,20401.60
OI000008033,O00003221,P01154,4,2182.00,5.00,8291.60
OI000008034,O00003222,P00502,4,42175.00,0.00,168700.00
OI000008035,O00003222,P00481,2,659.00,10.00,1186.20
OI000008036,O00003222,P00437,4,3447.00,0.00,13788.00
OI000008037,O00003222,P00646,4,1531.00,0.00,6124.00
OI000008038,O00003223,P00393,3,64899.00,0.00,194697.00
OI000008039,O00003224,P00267,4,5381.00,20.00,17219.20
OI000008040,O00003224,P01017,1,27514.00,15.00,23386.90
OI000008041,O00003225,P01104,1,8409.00,0.00,8409.00
OI000008042,O00003225,P00829,2,1171.00,0.00,2342.00
OI000008043,O00003225,P00483,2,11594.00,5.00,22028.60
OI000008044,O00003225,P00608,1,46789.00,15.00,39770.65
OI000008045,O00003226,P00254,5,156.00,0.00,780.00
OI000008046,O00003226,P00036,5,51434.00,0.00,257170.00
OI000008047,O00003226,P00250,1,6851.00,20.00,5480.80
OI000008048,O00003227,P00384,-1,63296.00,5.00,180393.60
OI000008049,O00003228,P00423,1,3497.00,10.00,3147.30
OI000008050,O00003228,P00806,3,21138.00,20.00,50731.20
OI000008051,O00003228,P00950,1,808.00,0.00,808.00
OI000008052,O00003229,P00229,1,3724.00,20.00,2979.20
OI000008053,O00003229,P00012,5,69172.00,10.00,311274.00
OI000008054,O00003229,P00256,4,39818.00,0.00,159272.00
OI000008055,O00003229,P00477,1,76288.00,20.00,61030.40
OI000008056,O00003230,P01004,1,68011.00,5.00,64610.45
OI000008057,O00003230,P00472,3,921.00,20.00,2210.40
OI000008058,O00003231,P00531,2,54897.00,10.00,98814.60
OI000008059,O00003232,P00098,3,4555.00,0.00,13665.00
OI000008060,O00003232,P00569,3,26712.00,10.00,72122.40
OI000008061,O00003233,P00415,4,36802.00,0.00,147208.00
OI000008062,O00003234,P00830,3,2858.00,0.00,8574.00
OI000008063,O00003234,P00570,1,83.00,20.00,66.40
OI000008064,O00003234,P00278,2,2392.00,0.00,4784.00
OI000008065,O00003234,P00842,2,6902.00,0.00,13804.00
OI000008066,O00003235,P00587,2,4107.00,0.00,8214.00
OI000008067,O00003236,P00611,3,299.00,0.00,897.00
OI000008068,O00003236,P00911,5,999.00,0.00,4995.00
OI000008069,O00003236,P01015,5,58330.00,0.00,291650.00
OI000008070,O00003236,P00233,4,49870.00,0.00,199480.00
OI000008071,O00003237,P01034,3,42953.00,5.00,122416.05
OI000008072,O00003237,P00334,4,70474.00,20.00,225516.80
OI000008073,O00003237,P00756,4,25502.00,0.00,102008.00
OI000008074,O00003238,P00262,1,4819.00,10.00,4337.10
OI000008075,O00003239,P00561,3,836.00,20.00,2006.40
OI000008076,O00003239,P00406,5,78833.00,0.00,394165.00
OI000008077,O00003239,P00297,1,4910.00,5.00,4664.50
OI000008078,O00003240,P00184,5,41296.00,5.00,196156.00
OI000008079,O00003240,P01105,4,1567.00,0.00,6268.00
OI000008080,O00003240,P00417,1,5873.00,5.00,5579.35
OI000008081,O00003241,P01098,4,56862.00,0.00,227448.00
OI000008082,O00003241,P00173,2,2758.00,0.00,5516.00
OI000008083,O00003241,P00656,5,3510.00,5.00,16672.50
OI000008084,O00003242,P01066,1,45818.00,5.00,43527.10
OI000008085,O00003242,P00187,4,2799.00,0.00,11196.00
OI000008086,O00003242,P00409,1,74361.00,0.00,74361.00
OI000008087,O00003243,P00717,5,47376.00,0.00,236880.00
OI000008088,O00003243,P00343,3,70333.00,0.00,210999.00
OI000008089,O00003243,P00797,3,212.00,20.00,508.80
OI000008090,O00003243,P00859,2,3456.00,0.00,6912.00
OI000008091,O00003244,P00659,3,23480.00,0.00,70440.00
OI000008092,O00003244,P00971,5,55825.00,15.00,237256.25
OI000008093,O00003244,P00854,4,390.00,0.00,1560.00
OI000008094,O00003245,P00431,3,12691.00,5.00,36169.35
OI000008095,O00003245,P00416,1,454.00,0.00,454.00
OI000008096,O00003245,P00386,1,4266.00,5.00,4052.70
OI000008097,O00003246,P00563,4,2616.00,0.00,10464.00
OI000008098,O00003246,P00534,5,53025.00,10.00,238612.50
OI000008099,O00003246,P00518,5,56911.00,0.00,284555.00
OI000008100,O00003247,P01145,3,4691.00,0.00,14073.00
OI000008101,O00003247,P00038,4,74331.00,20.00,237859.20
OI000008102,O00003247,P00939,4,4527.00,15.00,15391.80
OI000008103,O00003248,P00347,5,3342.00,5.00,15874.50
OI000008104,O00003248,P01108,4,1797.00,0.00,7188.00
OI000008105,O00003249,P01014,5,3292.00,20.00,13168.00
OI000008106,O00003250,P00048,3,2317.00,0.00,6951.00
OI000008107,O00003251,P00429,3,53856.00,0.00,161568.00
OI000008108,O00003251,P00073,1,1605.00,10.00,1444.50
OI000008109,O00003251,P00456,4,107.00,0.00,428.00
OI000008110,O00003251,P00921,2,2856.00,20.00,4569.60
OI000008111,O00003252,P00477,2,76288.00,5.00,144947.20
OI000008112,O00003252,P00189,4,3002.00,0.00,12008.00
OI000008113,O00003252,P00324,5,2111.00,20.00,8444.00
OI000008114,O00003253,P00696,3,42983.00,20.00,103159.20
OI000008115,O00003254,P00568,3,3332.00,0.00,9996.00
OI000008116,O00003254,P00445,3,52781.00,10.00,142508.70
OI000008117,O00003254,P00567,3,183.00,5.00,521.55
OI000008118,O00003254,P00006,5,3835.00,0.00,19175.00
OI000008119,O00003255,P00751,1,4410.00,15.00,3748.50
OI000008120,O00003255,P01122,1,9763.00,15.00,8298.55
OI000008121,O00003256,P01143,1,77245.00,15.00,65658.25
OI000008122,O00003256,P00577,5,96.00,10.00,432.00
OI000008123,O00003257,P00259,4,49376.00,5.00,187628.80
OI000008124,O00003257,P00375,2,1238.00,0.00,2476.00
OI000008125,O00003257,P00476,2,10366.00,0.00,20732.00
OI000008126,O00003257,P01117,3,3773.00,0.00,11319.00
OI000008127,O00003258,P01113,4,28691.00,20.00,91811.20
OI000008128,O00003258,P00520,5,10366.00,0.00,51830.00
OI000008129,O00003259,P00215,1,23197.00,5.00,22037.15
OI000008130,O00003259,P01049,3,553.00,0.00,1659.00
OI000008131,O00003259,P00208,5,4996.00,0.00,24980.00
OI000008132,O00003260,P01048,5,44851.00,10.00,201829.50
OI000008133,O00003260,P00902,4,2590.00,0.00,10360.00
OI000008134,O00003260,P00452,5,4858.00,10.00,21861.00
OI000008135,O00003260,P00824,2,44892.00,0.00,89784.00
OI000008136,O00003261,P00977,1,1402.00,0.00,1402.00
OI000008137,O00003262,P00560,4,2686.00,0.00,10744.00
OI000008138,O00003262,P00586,4,4876.00,0.00,19504.00
OI000008139,O00003262,P00299,2,75744.00,15.00,128764.80
OI000008140,O00003262,P01070,5,3344.00,0.00,16720.00
OI000008141,O00003263,P00112,1,468.00,0.00,468.00
OI000008142,O00003263,P00883,4,64348.00,0.00,257392.00
OI000008143,O00003264,P00318,2,54895.00,0.00,109790.00
OI000008144,O00003264,P00574,1,3654.00,10.00,3288.60
OI000008145,O00003264,P00064,1,59206.00,0.00,59206.00
OI000008146,O00003265,P00887,2,36193.00,5.00,68766.70
OI000008147,O00003266,P00078,1,13166.00,0.00,13166.00
OI000008148,O00003266,P00301,3,54478.00,15.00,138918.90
